,d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain
43,1,1,1,1,2019-07-02,02/07/2019,4690477,4868402,DayName
44,1,1,1,1,2019-07-03,03/07/2019,5083665,5409482,DayName
45,1,1,1,1,2019-07-04,04/07/2019,4509629,4354309,DayName
46,1,1,1,1,2019-07-05,05/07/2019,4854900,5250312,DayName
47,1,1,1,1,2019-07-06,06/07/2019,4749992,5286335,DayName
48,1,1,1,1,2019-07-07,07/07/2019,4670669,5679237,DayName
49,1,1,1,1,2019-08-01,01/08/2019,4726908,4399631,DayName
50,1,1,1,1,2019-08-02,02/08/2019,5373246,5037449,DayName
51,1,1,1,1,2019-08-03,03/08/2019,5566142,4798577,DayName
52,1,1,1,1,2019-08-04,04/08/2019,5178446,4462185,DayName
53,1,1,1,1,2019-08-05,05/08/2019,4720689,4224004,DayName
54,1,1,1,1,2019-08-06,06/08/2019,5783036,4782526,DayName
55,1,1,1,1,2019-08-07,07/08/2019,4265160,5254424,DayName
56,1,1,1,1,2019-09-01,01/09/2019,4989846,4806527,DayName
57,1,1,1,1,2019-09-02,02/09/2019,4933638,4493357,DayName
58,1,1,1,1,2019-09-03,03/09/2019,5203564,5160104,DayName
59,1,1,1,1,2019-09-04,04/09/2019,5085328,4204786,DayName
60,1,1,1,1,2019-09-05,05/09/2019,4611512,5168459,DayName
61,1,1,1,1,2019-09-06,06/09/2019,4135528,5206648,DayName
62,1,1,1,1,2019-09-07,07/09/2019,4596436,5041383,DayName
63,1,1,1,1,2019-10-01,01/10/2019,4350944,4686122,DayName
64,1,1,1,1,2019-10-02,02/10/2019,5012489,4837677,DayName
65,1,1,1,1,2019-10-03,03/10/2019,5238704,4600507,DayName
66,1,1,1,1,2019-10-04,04/10/2019,5383349,4402064,DayName
67,1,1,1,1,2019-10-05,05/10/2019,4860982,5546519,DayName
68,1,1,1,1,2019-10-06,06/10/2019,4982846,5605755,DayName
69,1,1,1,1,2019-10-07,07/10/2019,4745948,4937777,DayName
70,1,1,1,1,2019-11-01,01/11/2019,5189326,5652138,DayName
71,1,1,1,1,2019-11-02,02/11/2019,4570064,5095088,DayName
72,1,1,1,1,2019-11-03,03/11/2019,4827368,5071233,DayName
73,1,1,1,1,2019-11-04,04/11/2019,5656778,4994928,DayName
74,1,1,1,1,2019-11-05,05/11/2019,5497760,5021899,DayName
75,1,1,1,1,2019-11-06,06/11/2019,4898373,5279651,DayName
76,1,1,1,1,2019-11-07,07/11/2019,5328998,5671988,DayName
77,1,1,1,1,2019-12-01,01/12/2019,4698180,4600114,DayName
78,1,1,1,1,2019-12-02,02/12/2019,4916078,4741433,DayName
79,1,1,1,1,2019-12-03,03/12/2019,4365519,4692937,DayName
80,1,1,1,1,2019-12-04,04/12/2019,4689637,5095279,DayName
81,1,1,1,1,2019-12-05,05/12/2019,4532982,5055765,DayName
82,1,1,1,1,2019-12-06,06/12/2019,5700811,4812236,DayName
83,1,1,1,1,2019-12-07,07/12/2019,4593539,5000077,DayName
84,1,1,1,2,2019-01-01,01/01/2019,2752041,2248428,DayName
85,1,1,1,2,2019-01-02,02/01/2019,2439889,2192173,DayName
86,1,1,1,2,2019-01-03,03/01/2019,2557554,2596002,DayName
87,1,1,1,2,2019-01-04,04/01/2019,2765036,2228884,DayName
88,1,1,1,2,2019-01-05,05/01/2019,2271488,2847465,DayName
89,1,1,1,2,2019-01-06,06/01/2019,2466124,2109858,DayName
90,1,1,1,2,2019-01-07,07/01/2019,2501924,2600073,DayName
91,1,1,1,2,2019-02-01,01/02/2019,2836480,2163051,DayName
92,1,1,1,2,2019-02-02,02/02/2019,2520076,2705888,DayName
93,1,1,1,2,2019-02-03,03/02/2019,2397385,2455513,DayName
94,1,1,1,2,2019-02-04,04/02/2019,2497955,2843405,DayName
95,1,1,1,2,2019-02-05,05/02/2019,2850004,2552435,DayName
96,1,1,1,2,2019-02-06,06/02/2019,2935230,2328643,DayName
97,1,1,1,2,2019-02-07,07/02/2019,2383001,2461426,DayName
98,1,1,1,2,2019-03-01,01/03/2019,2594945,2586329,DayName
99,1,1,1,2,2019-03-02,02/03/2019,2733702,2206247,DayName
100,1,1,1,2,2019-03-03,03/03/2019,2422937,2788964,DayName
101,1,1,1,2,2019-03-04,04/03/2019,2902760,2864981,DayName
102,1,1,1,2,2019-03-05,05/03/2019,2610568,2848452,DayName
103,1,1,1,2,2019-03-06,06/03/2019,2372921,2187091,DayName
104,1,1,1,2,2019-03-07,07/03/2019,2811656,2655174,DayName
105,1,1,1,2,2019-04-01,01/04/2019,2239898,2091479,DayName
106,1,1,1,2,2019-04-02,02/04/2019,2792990,2438587,DayName
107,1,1,1,2,2019-04-03,03/04/2019,2073542,2141214,DayName
108,1,1,1,2,2019-04-04,04/04/2019,2093222,2433611,DayName
109,1,1,1,2,2019-04-05,05/04/2019,2362364,2858077,DayName
110,1,1,1,2,2019-04-06,06/04/2019,2436093,2561182,DayName
111,1,1,1,2,2019-04-07,07/04/2019,2896714,2910191,DayName
112,1,1,1,2,2019-05-01,01/05/2019,2370695,2245048,DayName
113,1,1,1,2,2019-05-02,02/05/2019,2214194,2305505,DayName
114,1,1,1,2,2019-05-03,03/05/2019,2259045,2212301,DayName
115,1,1,1,2,2019-05-04,04/05/2019,2336402,2099106,DayName
116,1,1,1,2,2019-05-05,05/05/2019,2655446,2499554,DayName
117,1,1,1,2,2019-05-06,06/05/2019,2881504,2236618,DayName
118,1,1,1,2,2019-05-07,07/05/2019,2181020,2430680,DayName
119,1,1,1,2,2019-06-01,01/06/2019,2695735,2924447,DayName
120,1,1,1,2,2019-06-02,02/06/2019,2709233,2559184,DayName
121,1,1,1,2,2019-06-03,03/06/2019,2837437,2860906,DayName
122,1,1,1,2,2019-06-04,04/06/2019,2842378,2108950,DayName
123,1,1,1,2,2019-06-05,05/06/2019,2210543,2541589,DayName
124,1,1,1,2,2019-06-06,06/06/2019,2420113,2814096,DayName
125,1,1,1,2,2019-06-07,07/06/2019,2200253,2877754,DayName
126,1,1,1,2,2019-07-01,01/07/2019,2040183,2839498,DayName
127,1,1,1,2,2019-07-02,02/07/2019,2395398,2686238,DayName
128,1,1,1,2,2019-07-03,03/07/2019,2143155,2724470,DayName
129,1,1,1,2,2019-07-04,04/07/2019,2493216,2797199,DayName
130,1,1,1,2,2019-07-05,05/07/2019,2552893,2093821,DayName
131,1,1,1,2,2019-07-06,06/07/2019,2329622,2720081,DayName
132,1,1,1,2,2019-07-07,07/07/2019,2735355,2883754,DayName
133,1,1,1,2,2019-08-01,01/08/2019,2651169,2846018,DayName
134,1,1,1,2,2019-08-02,02/08/2019,2516074,2792322,DayName
135,1,1,1,2,2019-08-03,03/08/2019,2792896,2549018,DayName
136,1,1,1,2,2019-08-04,04/08/2019,2299638,2499185,DayName
137,1,1,1,2,2019-08-05,05/08/2019,2495744,2885311,DayName
138,1,1,1,2,2019-08-06,06/08/2019,2632324,2328425,DayName
139,1,1,1,2,2019-08-07,07/08/2019,2593083,2191279,DayName
140,1,1,1,2,2019-09-01,01/09/2019,2514963,2194054,DayName
141,1,1,1,2,2019-09-02,02/09/2019,2661625,2253571,DayName
142,1,1,1,2,2019-09-03,03/09/2019,2697706,2672208,DayName
143,1,1,1,2,2019-09-04,04/09/2019,2805407,2748203,DayName
144,1,1,1,2,2019-09-05,05/09/2019,2408380,2092581,DayName
145,1,1,1,2,2019-09-06,06/09/2019,2526449,2186926,DayName
146,1,1,1,2,2019-09-07,07/09/2019,2653537,2163406,DayName
147,1,1,1,2,2019-10-01,01/10/2019,2488056,2253140,DayName
148,1,1,1,2,2019-10-02,02/10/2019,2751317,2530612,DayName
149,1,1,1,2,2019-10-03,03/10/2019,2743207,2131549,DayName
150,1,1,1,2,2019-10-04,04/10/2019,2374116,2480203,DayName
151,1,1,1,2,2019-10-05,05/10/2019,2204661,2365509,DayName
152,1,1,1,2,2019-10-06,06/10/2019,2294803,2640248,DayName
153,1,1,1,2,2019-10-07,07/10/2019,2123782,2438531,DayName
154,1,1,1,2,2019-11-01,01/11/2019,2465453,2868192,DayName
155,1,1,1,2,2019-11-02,02/11/2019,2531707,2114089,DayName
156,1,1,1,2,2019-11-03,03/11/2019,2147530,2336549,DayName
157,1,1,1,2,2019-11-04,04/11/2019,2318387,2171709,DayName
158,1,1,1,2,2019-11-05,05/11/2019,2618953,2226444,DayName
159,1,1,1,2,2019-11-06,06/11/2019,2336152,2223221,DayName
160,1,1,1,2,2019-11-07,07/11/2019,2517375,2196488,DayName
161,1,1,1,2,2019-12-01,01/12/2019,2910745,2295625,DayName
162,1,1,1,2,2019-12-02,02/12/2019,2471515,2066311,DayName
163,1,1,1,2,2019-12-03,03/12/2019,2222179,2828949,DayName
164,1,1,1,2,2019-12-04,04/12/2019,2651598,2096971,DayName
165,1,1,1,2,2019-12-05,05/12/2019,2367378,2174207,DayName
166,1,1,1,2,2019-12-06,06/12/2019,2736917,2842096,DayName
167,1,1,1,2,2019-12-07,07/12/2019,2222020,2391865,DayName
168,1,1,1,3,2019-01-01,01/01/2019,2482219,2844845,DayName
169,1,1,1,3,2019-01-02,02/01/2019,2580860,2596801,DayName
170,1,1,1,3,2019-01-03,03/01/2019,2592937,2551744,DayName
171,1,1,1,3,2019-01-04,04/01/2019,2496873,2233516,DayName
172,1,1,1,3,2019-01-05,05/01/2019,2545665,2292614,DayName
173,1,1,1,3,2019-01-06,06/01/2019,2248211,2322518,DayName
174,1,1,1,3,2019-01-07,07/01/2019,2052535,2895207,DayName
175,1,1,1,3,2019-02-01,01/02/2019,2348976,2867273,DayName
176,1,1,1,3,2019-02-02,02/02/2019,2469806,2803762,DayName
177,1,1,1,3,2019-02-03,03/02/2019,2891980,2247841,DayName
178,1,1,1,3,2019-02-04,04/02/2019,2119514,2239263,DayName
179,1,1,1,3,2019-02-05,05/02/2019,2763233,2444180,DayName
180,1,1,1,3,2019-02-06,06/02/2019,2822261,2057476,DayName
181,1,1,1,3,2019-02-07,07/02/2019,2349718,2395695,DayName
182,1,1,1,3,2019-03-01,01/03/2019,2759809,2653877,DayName
183,1,1,1,3,2019-03-02,02/03/2019,2357139,2826258,DayName
184,1,1,1,3,2019-03-03,03/03/2019,2622690,2553512,DayName
185,1,1,1,3,2019-03-04,04/03/2019,2250325,2608254,DayName
186,1,1,1,3,2019-03-05,05/03/2019,2249858,2294847,DayName
187,1,1,1,3,2019-03-06,06/03/2019,2575236,2211518,DayName
188,1,1,1,3,2019-03-07,07/03/2019,2170780,2387962,DayName
189,1,1,1,3,2019-04-01,01/04/2019,2567347,2280024,DayName
190,1,1,1,3,2019-04-02,02/04/2019,2095683,2177620,DayName
191,1,1,1,3,2019-04-03,03/04/2019,2800411,2551309,DayName
192,1,1,1,3,2019-04-04,04/04/2019,2703461,2886763,DayName
193,1,1,1,3,2019-04-05,05/04/2019,2485652,2058970,DayName
194,1,1,1,3,2019-04-06,06/04/2019,2724014,2246820,DayName
195,1,1,1,3,2019-04-07,07/04/2019,2498605,2210035,DayName
196,1,1,1,3,2019-05-01,01/05/2019,2420228,2710097,DayName
197,1,1,1,3,2019-05-02,02/05/2019,2191637,2508459,DayName
198,1,1,1,3,2019-05-03,03/05/2019,2284125,2930191,DayName
199,1,1,1,3,2019-05-04,04/05/2019,2055954,2906499,DayName
200,1,1,1,3,2019-05-05,05/05/2019,2119963,2730720,DayName
201,1,1,1,3,2019-05-06,06/05/2019,2782093,2879711,DayName
202,1,1,1,3,2019-05-07,07/05/2019,2109723,2460323,DayName
203,1,1,1,3,2019-06-01,01/06/2019,2552596,2098715,DayName
204,1,1,1,3,2019-06-02,02/06/2019,2101062,2156894,DayName
205,1,1,1,3,2019-06-03,03/06/2019,2802289,2851564,DayName
206,1,1,1,3,2019-06-04,04/06/2019,2382065,2732293,DayName
207,1,1,1,3,2019-06-05,05/06/2019,2160682,2685212,DayName
208,1,1,1,3,2019-06-06,06/06/2019,2591833,2875749,DayName
209,1,1,1,3,2019-06-07,07/06/2019,2049249,2333835,DayName
210,1,1,1,3,2019-07-01,01/07/2019,2284971,2200837,DayName
211,1,1,1,3,2019-07-02,02/07/2019,2237982,2391468,DayName
212,1,1,1,3,2019-07-03,03/07/2019,2315038,2842540,DayName
213,1,1,1,3,2019-07-04,04/07/2019,2808476,2468197,DayName
214,1,1,1,3,2019-07-05,05/07/2019,2263220,2136922,DayName
215,1,1,1,3,2019-07-06,06/07/2019,2595124,2283748,DayName
216,1,1,1,3,2019-07-07,07/07/2019,2282603,2747749,DayName
217,1,1,1,3,2019-08-01,01/08/2019,2116473,2248414,DayName
218,1,1,1,3,2019-08-02,02/08/2019,2175711,2709566,DayName
219,1,1,1,3,2019-08-03,03/08/2019,2562737,2209253,DayName
220,1,1,1,3,2019-08-04,04/08/2019,2360238,2473125,DayName
221,1,1,1,3,2019-08-05,05/08/2019,2084718,2845891,DayName
222,1,1,1,3,2019-08-06,06/08/2019,2561830,2075637,DayName
223,1,1,1,3,2019-08-07,07/08/2019,2414953,2403296,DayName
224,1,1,1,3,2019-09-01,01/09/2019,2719214,2737572,DayName
225,1,1,1,3,2019-09-02,02/09/2019,2312401,2732367,DayName
226,1,1,1,3,2019-09-03,03/09/2019,2399025,2484156,DayName
227,1,1,1,3,2019-09-04,04/09/2019,2408165,2126987,DayName
228,1,1,1,3,2019-09-05,05/09/2019,2134531,2125005,DayName
229,1,1,1,3,2019-09-06,06/09/2019,2910853,2510328,DayName
230,1,1,1,3,2019-09-07,07/09/2019,2798971,2108617,DayName
231,1,1,1,3,2019-10-01,01/10/2019,2159367,2290138,DayName
232,1,1,1,3,2019-10-02,02/10/2019,2451958,2437522,DayName
233,1,1,1,3,2019-10-03,03/10/2019,2365678,2796089,DayName
234,1,1,1,3,2019-10-04,04/10/2019,2567491,2252921,DayName
235,1,1,1,3,2019-10-05,05/10/2019,2255866,2556740,DayName
236,1,1,1,3,2019-10-06,06/10/2019,2209530,2788528,DayName
237,1,1,1,3,2019-10-07,07/10/2019,2539362,2103216,DayName
238,1,1,1,3,2019-11-01,01/11/2019,2441693,2419100,DayName
239,1,1,1,3,2019-11-02,02/11/2019,2759249,2349200,DayName
240,1,1,1,3,2019-11-03,03/11/2019,2279951,2289931,DayName
241,1,1,1,3,2019-11-04,04/11/2019,2301432,2760605,DayName
242,1,1,1,3,2019-11-05,05/11/2019,2531849,2661802,DayName
243,1,1,1,3,2019-11-06,06/11/2019,2624933,2167672,DayName
244,1,1,1,3,2019-11-07,07/11/2019,2870430,2167989,DayName
245,1,1,1,3,2019-12-01,01/12/2019,2666410,2716860,DayName
246,1,1,1,3,2019-12-02,02/12/2019,2819163,2834839,DayName
247,1,1,1,3,2019-12-03,03/12/2019,2451940,2155630,DayName
248,1,1,1,3,2019-12-04,04/12/2019,2811904,2422093,DayName
249,1,1,1,3,2019-12-05,05/12/2019,2933545,2258812,DayName
250,1,1,1,3,2019-12-06,06/12/2019,2852024,2115058,DayName
251,1,1,1,3,2019-12-07,07/12/2019,2679242,2510957,DayName
252,1,1,1,4,2019-01-01,01/01/2019,2522914,2198451,DayName
253,1,1,1,4,2019-01-02,02/01/2019,2639219,2898996,DayName
254,1,1,1,4,2019-01-03,03/01/2019,2760735,2164675,DayName
255,1,1,1,4,2019-01-04,04/01/2019,2145473,2668802,DayName
256,1,1,1,4,2019-01-05,05/01/2019,2764771,2568982,DayName
257,1,1,1,4,2019-01-06,06/01/2019,2371521,2393808,DayName
258,1,1,1,4,2019-01-07,07/01/2019,2593310,2067331,DayName
259,1,1,1,4,2019-02-01,01/02/2019,2515896,2294539,DayName
260,1,1,1,4,2019-02-02,02/02/2019,2806731,2538251,DayName
261,1,1,1,4,2019-02-03,03/02/2019,2786632,2716432,DayName
262,1,1,1,4,2019-02-04,04/02/2019,2491657,2267163,DayName
263,1,1,1,4,2019-02-05,05/02/2019,2542715,2770142,DayName
264,1,1,1,4,2019-02-06,06/02/2019,2390949,2261587,DayName
265,1,1,1,4,2019-02-07,07/02/2019,2917146,2921475,DayName
266,1,1,1,4,2019-03-01,01/03/2019,2093557,2834026,DayName
267,1,1,1,4,2019-03-02,02/03/2019,2453522,2432298,DayName
268,1,1,1,4,2019-03-03,03/03/2019,2516034,2442384,DayName
269,1,1,1,4,2019-03-04,04/03/2019,2759758,2846712,DayName
270,1,1,1,4,2019-03-05,05/03/2019,2109603,2695668,DayName
271,1,1,1,4,2019-03-06,06/03/2019,2468580,2926159,DayName
272,1,1,1,4,2019-03-07,07/03/2019,2054406,2525736,DayName
273,1,1,1,4,2019-04-01,01/04/2019,2497807,2497214,DayName
274,1,1,1,4,2019-04-02,02/04/2019,2379532,2805609,DayName
275,1,1,1,4,2019-04-03,03/04/2019,2065775,2805312,DayName
276,1,1,1,4,2019-04-04,04/04/2019,2872615,2657606,DayName
277,1,1,1,4,2019-04-05,05/04/2019,2173255,2428491,DayName
278,1,1,1,4,2019-04-06,06/04/2019,2550726,2913884,DayName
279,1,1,1,4,2019-04-07,07/04/2019,2793728,2829585,DayName
280,1,1,1,4,2019-05-01,01/05/2019,2174767,2436892,DayName
281,1,1,1,4,2019-05-02,02/05/2019,2074436,2330465,DayName
282,1,1,1,4,2019-05-03,03/05/2019,2153778,2919998,DayName
283,1,1,1,4,2019-05-04,04/05/2019,2749675,2817969,DayName
284,1,1,1,4,2019-05-05,05/05/2019,2495755,2580848,DayName
285,1,1,1,4,2019-05-06,06/05/2019,2896674,2872931,DayName
286,1,1,1,4,2019-05-07,07/05/2019,2746044,2423237,DayName
287,1,1,1,4,2019-06-01,01/06/2019,2263397,2934852,DayName
288,1,1,1,4,2019-06-02,02/06/2019,2142908,2917637,DayName
289,1,1,1,4,2019-06-03,03/06/2019,2047713,2207077,DayName
290,1,1,1,4,2019-06-04,04/06/2019,2919778,2529649,DayName
291,1,1,1,4,2019-06-05,05/06/2019,2561767,2174577,DayName
292,1,1,1,4,2019-06-06,06/06/2019,2867035,2138302,DayName
293,1,1,1,4,2019-06-07,07/06/2019,2768125,2829105,DayName
294,1,1,1,4,2019-07-01,01/07/2019,2170100,2066395,DayName
295,1,1,1,4,2019-07-02,02/07/2019,2369444,2114437,DayName
296,1,1,1,4,2019-07-03,03/07/2019,2461125,2323166,DayName
297,1,1,1,4,2019-07-04,04/07/2019,2782644,2886966,DayName
298,1,1,1,4,2019-07-05,05/07/2019,2809631,2866919,DayName
299,1,1,1,4,2019-07-06,06/07/2019,2855730,2825524,DayName
300,1,1,1,4,2019-07-07,07/07/2019,2715963,2222237,DayName
301,1,1,1,4,2019-08-01,01/08/2019,2376296,2218605,DayName
302,1,1,1,4,2019-08-02,02/08/2019,2122923,2237279,DayName
303,1,1,1,4,2019-08-03,03/08/2019,2701427,2829945,DayName
304,1,1,1,4,2019-08-04,04/08/2019,2118933,2628079,DayName
305,1,1,1,4,2019-08-05,05/08/2019,2165343,2859001,DayName
306,1,1,1,4,2019-08-06,06/08/2019,2100080,2285091,DayName
307,1,1,1,4,2019-08-07,07/08/2019,2773207,2208063,DayName
308,1,1,1,4,2019-09-01,01/09/2019,2667187,2798916,DayName
309,1,1,1,4,2019-09-02,02/09/2019,2436289,2674488,DayName
310,1,1,1,4,2019-09-03,03/09/2019,2383561,2099159,DayName
311,1,1,1,4,2019-09-04,04/09/2019,2054521,2133731,DayName
312,1,1,1,4,2019-09-05,05/09/2019,2909734,2199358,DayName
313,1,1,1,4,2019-09-06,06/09/2019,2290846,2873850,DayName
314,1,1,1,4,2019-09-07,07/09/2019,2081275,2310955,DayName
315,1,1,1,4,2019-10-01,01/10/2019,2198293,2426985,DayName
316,1,1,1,4,2019-10-02,02/10/2019,2708420,2575151,DayName
317,1,1,1,4,2019-10-03,03/10/2019,2408219,2862171,DayName
318,1,1,1,4,2019-10-04,04/10/2019,2285940,2801814,DayName
319,1,1,1,4,2019-10-05,05/10/2019,2175288,2301265,DayName
320,1,1,1,4,2019-10-06,06/10/2019,2057617,2451423,DayName
321,1,1,1,4,2019-10-07,07/10/2019,2073635,2812776,DayName
322,1,1,1,4,2019-11-01,01/11/2019,2157972,2149110,DayName
323,1,1,1,4,2019-11-02,02/11/2019,2931452,2568838,DayName
324,1,1,1,4,2019-11-03,03/11/2019,2459444,2383958,DayName
325,1,1,1,4,2019-11-04,04/11/2019,2281003,2564188,DayName
326,1,1,1,4,2019-11-05,05/11/2019,2475060,2526459,DayName
327,1,1,1,4,2019-11-06,06/11/2019,2320765,2670155,DayName
328,1,1,1,4,2019-11-07,07/11/2019,2278441,2733898,DayName
329,1,1,1,4,2019-12-01,01/12/2019,2622862,2891580,DayName
330,1,1,1,4,2019-12-02,02/12/2019,2781084,2452134,DayName
331,1,1,1,4,2019-12-03,03/12/2019,2693068,2070062,DayName
332,1,1,1,4,2019-12-04,04/12/2019,2389966,2210358,DayName
333,1,1,1,4,2019-12-05,05/12/2019,2262223,2371496,DayName
334,1,1,1,4,2019-12-06,06/12/2019,2746822,2348409,DayName
335,1,1,1,4,2019-12-07,07/12/2019,2538400,2065261,DayName
336,2,1,1,1,2019-01-01,01/01/2019,6963133,8185217,DayName
337,2,1,1,1,2019-01-02,02/01/2019,6845418,7533663,DayName
338,2,1,1,1,2019-01-03,03/01/2019,7320300,7385654,DayName
339,2,1,1,1,2019-01-04,04/01/2019,7362248,6994156,DayName
340,2,1,1,1,2019-01-05,05/01/2019,6944592,7813117,DayName
341,2,1,1,1,2019-01-06,06/01/2019,7418549,8360094,DayName
342,2,1,1,1,2019-01-07,07/01/2019,7393904,6951162,DayName
343,2,1,1,1,2019-02-01,01/02/2019,7259419,7199402,DayName
344,2,1,1,1,2019-02-02,02/02/2019,7246639,8285466,DayName
345,2,1,1,1,2019-02-03,03/02/2019,7369057,7511530,DayName
346,2,1,1,1,2019-02-04,04/02/2019,8028133,6721062,DayName
347,2,1,1,1,2019-02-05,05/02/2019,7424697,6884421,DayName
348,2,1,1,1,2019-02-06,06/02/2019,7539243,7398829,DayName
349,2,1,1,1,2019-02-07,07/02/2019,7035556,6874438,DayName
350,2,1,1,1,2019-03-01,01/03/2019,7658627,8149807,DayName
351,2,1,1,1,2019-03-02,02/03/2019,7417063,7654333,DayName
352,2,1,1,1,2019-03-03,03/03/2019,6935703,7010754,DayName
353,2,1,1,1,2019-03-04,04/03/2019,8069691,7538392,DayName
354,2,1,1,1,2019-03-05,05/03/2019,7845483,7869913,DayName
355,2,1,1,1,2019-03-06,06/03/2019,8167107,7030675,DayName
356,2,1,1,1,2019-03-07,07/03/2019,7227454,8328641,DayName
357,2,1,1,1,2019-04-01,01/04/2019,7527729,7601302,DayName
358,2,1,1,1,2019-04-02,02/04/2019,7017605,7746787,DayName
359,2,1,1,1,2019-04-03,03/04/2019,8302710,7036786,DayName
360,2,1,1,1,2019-04-04,04/04/2019,7639953,6902682,DayName
361,2,1,1,1,2019-04-05,05/04/2019,7734364,7319619,DayName
362,2,1,1,1,2019-04-06,06/04/2019,6985484,6570914,DayName
363,2,1,1,1,2019-04-07,07/04/2019,7082778,6971722,DayName
364,2,1,1,1,2019-05-01,01/05/2019,7227474,7466493,DayName
365,2,1,1,1,2019-05-02,02/05/2019,8081941,7236210,DayName
366,2,1,1,1,2019-05-03,03/05/2019,6614956,7386882,DayName
367,2,1,1,1,2019-05-04,04/05/2019,7564397,7252851,DayName
368,2,1,1,1,2019-05-05,05/05/2019,7761369,7231927,DayName
369,2,1,1,1,2019-05-06,06/05/2019,7828308,6636217,DayName
370,2,1,1,1,2019-05-07,07/05/2019,8293131,6896512,DayName
371,2,1,1,1,2019-06-01,01/06/2019,6681845,7433889,DayName
372,2,1,1,1,2019-06-02,02/06/2019,7349478,7299914,DayName
373,2,1,1,1,2019-06-03,03/06/2019,7610005,8019550,DayName
374,2,1,1,1,2019-06-04,04/06/2019,8503870,7447918,DayName
375,2,1,1,1,2019-06-05,05/06/2019,8208631,7288067,DayName
376,2,1,1,1,2019-06-06,06/06/2019,6872772,7299984,DayName
377,2,1,1,1,2019-06-07,07/06/2019,7737135,7494095,DayName
378,2,1,1,1,2019-07-01,01/07/2019,8119134,7496269,DayName
379,2,1,1,1,2019-07-02,02/07/2019,7239924,7316851,DayName
380,2,1,1,1,2019-07-03,03/07/2019,7526675,7988627,DayName
381,2,1,1,1,2019-07-04,04/07/2019,7018584,7463777,DayName
382,2,1,1,1,2019-07-05,05/07/2019,6650042,6992544,DayName
383,2,1,1,1,2019-07-06,06/07/2019,7123688,7931894,DayName
384,2,1,1,1,2019-07-07,07/07/2019,7034028,7499460,DayName
