d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain,Period_int_lp,Numerator_LP,Denominator_LP
4,1,2,0.0,2021-12-31 00:00:00,2021,2936070.0,0.0,Y,2022-12-31 00:00:00,2966976.0,0.0
4,1,2,0.0,2022-12-31 00:00:00,2022,2944554.0,0.0,Y,2023-12-31 00:00:00,2936070.0,0.0
4,1,3,0.0,2020-12-31 00:00:00,2020,336330.0,0.0,Y,2021-12-31 00:00:00,,
4,1,3,0.0,2021-12-31 00:00:00,2021,337542.0,0.0,Y,2022-12-31 00:00:00,336330.0,0.0
4,1,3,0.0,2022-12-31 00:00:00,2022,338754.0,0.0,Y,2023-12-31 00:00:00,337542.0,0.0
4,1,4,0.0,2020-12-31 00:00:00,2020,54367896.0,0.0,Y,2021-12-31 00:00:00,,
4,1,4,0.0,2021-12-31 00:00:00,2021,54152160.0,0.0,Y,2022-12-31 00:00:00,54367896.0,0.0
4,1,4,0.0,2022-12-31 00:00:00,2022,54481218.0,0.0,Y,2023-12-31 00:00:00,54152160.0,0.0
4,1,5,0.0,2020-12-31 00:00:00,2020,5473392.0,0.0,Y,2021-12-31 00:00:00,,
4,1,5,0.0,2021-12-31 00:00:00,2021,5450364.0,0.0,Y,2022-12-31 00:00:00,5473392.0,0.0
4,1,5,0.0,2022-12-31 00:00:00,2022,5473998.0,0.0,Y,2023-12-31 00:00:00,5450364.0,0.0
2,1,1,0.0,2022-12-31 00:00:00,,602667.0,3609942.0,,2022-12-31 00:00:00,602667.0,3609942.0
2,1,1,1.0,2022-12-31 00:00:00,,323604.0,1928898.0,,2022-12-31 00:00:00,323604.0,1928898.0
2,1,2,0.0,2022-12-31 00:00:00,,494193.0,2944554.0,,2022-12-31 00:00:00,494193.0,2944554.0
2,1,3,0.0,2022-12-31 00:00:00,,56560.0,338754.0,,2022-12-31 00:00:00,56560.0,338754.0
2,1,4,0.0,2022-12-31 00:00:00,,9080203.0,54481218.0,,2022-12-31 00:00:00,9080203.0,54481218.0
2,1,5,0.0,2022-12-31 00:00:00,,912939.0,5473998.0,,2022-12-31 00:00:00,912939.0,5473998.0
2,1,1,0.0,2020-12-31 00:00:00,2020,605798.0,674819380.0,Y,2021-12-31 00:00:00,,
2,1,1,0.0,2021-12-31 00:00:00,2021,605899.0,691977664.0,Y,2022-12-31 00:00:00,605798.0,674819380.0
2,1,1,0.0,2022-12-31 00:00:00,2022,602667.0,573291655.0,Y,2023-12-31 00:00:00,605899.0,691977664.0
2,1,1,1.0,2020-12-31 00:00:00,2020,324614.0,294079680.0,Y,2021-12-31 00:00:00,,
2,1,1,1.0,2021-12-31 00:00:00,2021,324614.0,274670207.0,Y,2022-12-31 00:00:00,324614.0,294079680.0
2,1,1,1.0,2022-12-31 00:00:00,2022,323604.0,234682186.0,Y,2023-12-31 00:00:00,324614.0,274670207.0
2,1,2,0.0,2020-12-31 00:00:00,2020,494496.0,526757622.0,Y,2021-12-31 00:00:00,,
2,1,2,0.0,2021-12-31 00:00:00,2021,494799.0,489755868.0,Y,2022-12-31 00:00:00,494496.0,526757622.0
2,1,2,0.0,2022-12-31 00:00:00,2022,494193.0,428263331.0,Y,2023-12-31 00:00:00,494799.0,489755868.0
2,1,3,0.0,2020-12-31 00:00:00,2020,56560.0,57471626.0,Y,2021-12-31 00:00:00,,
2,1,3,0.0,2021-12-31 00:00:00,2021,56560.0,56235184.0,Y,2022-12-31 00:00:00,56560.0,57471626.0
2,1,3,0.0,2022-12-31 00:00:00,2022,56560.0,48634025.0,Y,2023-12-31 00:00:00,56560.0,56235184.0
2,1,4,0.0,2020-12-31 00:00:00,2020,9086465.0,8173999286.0,Y,2021-12-31 00:00:00,,
2,1,4,0.0,2021-12-31 00:00:00,2021,9095252.0,9089503787.0,Y,2022-12-31 00:00:00,9086465.0,8173999286.0
2,1,4,0.0,2022-12-31 00:00:00,2022,9080203.0,7163712244.0,Y,2023-12-31 00:00:00,9095252.0,9089503787.0
2,1,5,0.0,2020-12-31 00:00:00,2020,912232.0,847996909.0,Y,2021-12-31 00:00:00,,
2,1,5,0.0,2021-12-31 00:00:00,2021,913343.0,866657164.0,Y,2022-12-31 00:00:00,912232.0,847996909.0
2,1,5,0.0,2022-12-31 00:00:00,2022,912939.0,707226947.0,Y,2023-12-31 00:00:00,913343.0,866657164.0
5,1,1,0.0,2020-12-31 00:00:00,2020,406564.7191,0.0,Y,2021-12-31 00:00:00,,
5,1,1,1.0,2020-12-31 00:00:00,2020,217819.5506,0.0,Y,2021-12-31 00:00:00,,
5,1,1,1.0,2021-12-31 00:00:00,2021,218091.9101,0.0,Y,2022-12-31 00:00:00,217819.5506,0.0
5,1,1,1.0,2022-12-31 00:00:00,2022,216730.1124,0.0,Y,2023-12-31 00:00:00,218091.9101,0.0
5,1,2,0.0,2020-12-31 00:00:00,2020,333368.0899,0.0,Y,2021-12-31 00:00:00,,
5,1,2,0.0,2021-12-31 00:00:00,2021,329895.5056,0.0,Y,2022-12-31 00:00:00,333368.0899,0.0
5,1,3,0.0,2020-12-31 00:00:00,2020,37789.88764,0.0,Y,2021-12-31 00:00:00,,
5,1,3,0.0,2021-12-31 00:00:00,2021,37926.06742,0.0,Y,2022-12-31 00:00:00,37789.88764,0.0
5,1,4,0.0,2020-12-31 00:00:00,2020,6108752.36,0.0,Y,2021-12-31 00:00:00,,
5,1,4,0.0,2021-12-31 00:00:00,2021,6084512.36,0.0,Y,2022-12-31 00:00:00,6108752.36,0.0
5,1,4,0.0,2022-12-31 00:00:00,2022,6121485.169,0.0,Y,2023-12-31 00:00:00,6084512.36,0.0
5,1,5,0.0,2020-12-31 00:00:00,2020,614987.8652,0.0,Y,2021-12-31 00:00:00,,
5,1,5,0.0,2021-12-31 00:00:00,2021,612400.4494,0.0,Y,2022-12-31 00:00:00,614987.8652,0.0
5,1,5,0.0,2022-12-31 00:00:00,2022,615055.9551,0.0,Y,2023-12-31 00:00:00,612400.4494,0.0
6,1,1,0.0,2020-12-31 00:00:00,2020,7698.6,0.0,Y,2021-12-31 00:00:00,,
6,1,1,0.0,2021-12-31 00:00:00,2021,7592.0,0.0,Y,2022-12-31 00:00:00,7698.6,0.0
6,1,1,0.0,2022-12-31 00:00:00,2022,7545.2,0.0,Y,2023-12-31 00:00:00,7592.0,0.0
6,1,1,1.0,2020-12-31 00:00:00,2020,4178.2,0.0,Y,2021-12-31 00:00:00,,
6,1,1,1.0,2021-12-31 00:00:00,2021,4100.2,0.0,Y,2022-12-31 00:00:00,4178.2,0.0
6,1,1,1.0,2022-12-31 00:00:00,2022,3975.4,0.0,Y,2023-12-31 00:00:00,4100.2,0.0
6,1,2,0.0,2020-12-31 00:00:00,2020,6310.2,0.0,Y,2021-12-31 00:00:00,,
6,1,2,0.0,2021-12-31 00:00:00,2021,6253.0,0.0,Y,2022-12-31 00:00:00,6310.2,0.0
6,1,2,0.0,2022-12-31 00:00:00,2022,5710.8,0.0,Y,2023-12-31 00:00:00,6253.0,0.0
6,1,3,0.0,2020-12-31 00:00:00,2020,726.7,0.0,Y,2021-12-31 00:00:00,,
6,1,3,0.0,2021-12-31 00:00:00,2021,700.7,0.0,Y,2022-12-31 00:00:00,726.7,0.0
6,1,3,0.0,2022-12-31 00:00:00,2022,728.0,0.0,Y,2023-12-31 00:00:00,700.7,0.0
6,1,4,0.0,2020-12-31 00:00:00,2020,113661.6,0.0,Y,2021-12-31 00:00:00,,
6,1,4,0.0,2021-12-31 00:00:00,2021,116520.3,0.0,Y,2022-12-31 00:00:00,113661.6,0.0
6,1,4,0.0,2022-12-31 00:00:00,2022,107797.2,0.0,Y,2023-12-31 00:00:00,116520.3,0.0
6,1,5,0.0,2020-12-31 00:00:00,2020,11233.3,0.0,Y,2021-12-31 00:00:00,,
6,1,5,0.0,2021-12-31 00:00:00,2021,11584.3,0.0,Y,2022-12-31 00:00:00,11233.3,0.0
6,1,5,0.0,2022-12-31 00:00:00,2022,11742.9,0.0,Y,2023-12-31 00:00:00,11584.3,0.0
5,1,1,0.0,2021-12-31 00:00:00,2021,408471.236,0.0,Y,2022-12-31 00:00:00,406564.7191,0.0
5,1,1,0.0,2022-12-31 00:00:00,2022,405611.4607,0.0,Y,2023-12-31 00:00:00,408471.236,0.0
5,1,2,0.0,2022-12-31 00:00:00,2022,330848.764,0.0,Y,2023-12-31 00:00:00,329895.5056,0.0
5,1,3,0.0,2022-12-31 00:00:00,2022,38062.24719,0.0,Y,2023-12-31 00:00:00,37926.06742,0.0
7,1,1,0.0,2022-12-31 00:00:00,2022,5967.0,901855.6,Y,2023-12-31 00:00:00,5999.0,1070395.4
7,1,1,0.0,2020-12-31 00:00:00,2020,5998.0,1061183.2,Y,2021-12-31 00:00:00,,
7,1,1,0.0,2021-12-31 00:00:00,2021,5999.0,1070395.4,Y,2022-12-31 00:00:00,5998.0,1061183.2
7,1,1,1.0,2020-12-31 00:00:00,2020,3214.0,479258.5,Y,2021-12-31 00:00:00,,
7,1,1,1.0,2021-12-31 00:00:00,2021,3214.0,436119.9,Y,2022-12-31 00:00:00,3214.0,479258.5
7,1,1,1.0,2022-12-31 00:00:00,2022,3204.0,387663.2,Y,2023-12-31 00:00:00,3214.0,436119.9
7,1,2,0.0,2020-12-31 00:00:00,2020,4896.0,854489.9,Y,2021-12-31 00:00:00,,
7,1,2,0.0,2021-12-31 00:00:00,2021,4899.0,852181.3,Y,2022-12-31 00:00:00,4896.0,854489.9
7,1,2,0.0,2022-12-31 00:00:00,2022,4893.0,675859.8,Y,2023-12-31 00:00:00,4899.0,852181.3
7,1,3,0.0,2020-12-31 00:00:00,2020,560.0,93893.9,Y,2021-12-31 00:00:00,,
7,1,3,0.0,2021-12-31 00:00:00,2021,560.0,92180.7,Y,2022-12-31 00:00:00,560.0,93893.9
7,1,3,0.0,2022-12-31 00:00:00,2022,560.0,79237.1,Y,2023-12-31 00:00:00,560.0,92180.7
7,1,4,0.0,2020-12-31 00:00:00,2020,89965.0,14095986.5,Y,2021-12-31 00:00:00,,
7,1,4,0.0,2021-12-31 00:00:00,2021,90052.0,13869162.0,Y,2022-12-31 00:00:00,89965.0,14095986.5
7,1,4,0.0,2022-12-31 00:00:00,2022,89903.0,11586470.4,Y,2023-12-31 00:00:00,90052.0,13869162.0
7,1,5,0.0,2020-12-31 00:00:00,2020,9032.0,1391780.7,Y,2021-12-31 00:00:00,,
7,1,5,0.0,2021-12-31 00:00:00,2021,9043.0,1415624.5,Y,2022-12-31 00:00:00,9032.0,1391780.7
7,1,5,0.0,2022-12-31 00:00:00,2022,9039.0,1213509.1,Y,2023-12-31 00:00:00,9043.0,1415624.5
1,1,1,0.0,2020-01-01 00:00:00,01/01/2020,4342.0,0.0,D,2020-01-02 00:00:00,,
1,1,1,0.0,2020-01-02 00:00:00,02/01/2020,5922.0,0.0,D,2020-01-03 00:00:00,4342.0,0.0
1,1,1,0.0,2020-01-03 00:00:00,03/01/2020,5889.0,0.0,D,2020-01-04 00:00:00,5922.0,0.0
1,1,1,0.0,2020-01-04 00:00:00,04/01/2020,5699.0,0.0,D,2020-01-05 00:00:00,5889.0,0.0
1,1,1,0.0,2020-01-05 00:00:00,05/01/2020,2604.0,0.0,D,2020-01-06 00:00:00,5699.0,0.0
1,1,1,0.0,2020-01-06 00:00:00,06/01/2020,3434.0,0.0,D,2020-01-07 00:00:00,2604.0,0.0
1,1,1,0.0,2020-01-07 00:00:00,07/01/2020,4025.0,0.0,D,2020-01-08 00:00:00,3434.0,0.0
1,1,1,0.0,2020-01-08 00:00:00,08/01/2020,5235.0,0.0,D,2020-01-09 00:00:00,4025.0,0.0
1,1,1,0.0,2020-01-09 00:00:00,09/01/2020,2272.0,0.0,D,2020-01-10 00:00:00,5235.0,0.0
1,1,1,0.0,2020-01-10 00:00:00,10/01/2020,5264.0,0.0,D,2020-01-11 00:00:00,2272.0,0.0
1,1,1,0.0,2020-01-11 00:00:00,11/01/2020,2651.0,0.0,D,2020-01-12 00:00:00,5264.0,0.0
1,1,1,0.0,2020-01-12 00:00:00,12/01/2020,4114.0,0.0,D,2020-01-13 00:00:00,2651.0,0.0
1,1,1,0.0,2020-01-13 00:00:00,13/01/2020,3849.0,0.0,D,2020-01-14 00:00:00,4114.0,0.0
1,1,1,0.0,2020-01-14 00:00:00,14/01/2020,3199.0,0.0,D,2020-01-15 00:00:00,3849.0,0.0
1,1,1,0.0,2020-01-15 00:00:00,15/01/2020,5971.0,0.0,D,2020-01-16 00:00:00,3199.0,0.0
1,1,1,0.0,2020-01-16 00:00:00,16/01/2020,3623.0,0.0,D,2020-01-17 00:00:00,5971.0,0.0
1,1,1,0.0,2020-01-17 00:00:00,17/01/2020,4357.0,0.0,D,2020-01-18 00:00:00,3623.0,0.0
1,1,1,0.0,2020-01-18 00:00:00,18/01/2020,4355.0,0.0,D,2020-01-19 00:00:00,4357.0,0.0
1,1,1,0.0,2020-01-19 00:00:00,19/01/2020,3288.0,0.0,D,2020-01-20 00:00:00,4355.0,0.0
1,1,1,0.0,2020-01-20 00:00:00,20/01/2020,3527.0,0.0,D,2020-01-21 00:00:00,3288.0,0.0
1,1,1,0.0,2020-01-21 00:00:00,21/01/2020,2648.0,0.0,D,2020-01-22 00:00:00,3527.0,0.0
1,1,1,0.0,2020-01-22 00:00:00,22/01/2020,3020.0,0.0,D,2020-01-23 00:00:00,2648.0,0.0
1,1,1,0.0,2020-01-23 00:00:00,23/01/2020,2740.0,0.0,D,2020-01-24 00:00:00,3020.0,0.0
1,1,1,0.0,2020-01-24 00:00:00,24/01/2020,2962.0,0.0,D,2020-01-25 00:00:00,2740.0,0.0
1,1,1,0.0,2020-01-25 00:00:00,25/01/2020,2582.0,0.0,D,2020-01-26 00:00:00,2962.0,0.0
1,1,1,0.0,2020-01-26 00:00:00,26/01/2020,2256.0,0.0,D,2020-01-27 00:00:00,2582.0,0.0
1,1,1,0.0,2020-01-27 00:00:00,27/01/2020,3309.0,0.0,D,2020-01-28 00:00:00,2256.0,0.0
1,1,1,0.0,2020-01-28 00:00:00,28/01/2020,4776.0,0.0,D,2020-01-29 00:00:00,3309.0,0.0
1,1,1,0.0,2020-01-29 00:00:00,29/01/2020,5606.0,0.0,D,2020-01-30 00:00:00,4776.0,0.0
1,1,1,0.0,2020-01-30 00:00:00,30/01/2020,4236.0,0.0,D,2020-01-31 00:00:00,5606.0,0.0
1,1,1,0.0,2020-01-31 00:00:00,31/01/2020,5480.0,0.0,D,2020-02-01 00:00:00,4236.0,0.0
1,1,1,0.0,2020-02-01 00:00:00,01/02/2020,2252.0,0.0,D,2020-02-02 00:00:00,5480.0,0.0
1,1,1,0.0,2020-02-02 00:00:00,02/02/2020,2238.0,0.0,D,2020-02-03 00:00:00,2252.0,0.0
1,1,1,0.0,2020-02-03 00:00:00,03/02/2020,5733.0,0.0,D,2020-02-04 00:00:00,2238.0,0.0
1,1,1,0.0,2020-02-04 00:00:00,04/02/2020,2641.0,0.0,D,2020-02-05 00:00:00,5733.0,0.0
1,1,1,0.0,2020-02-05 00:00:00,05/02/2020,3434.0,0.0,D,2020-02-06 00:00:00,2641.0,0.0
1,1,1,0.0,2020-02-06 00:00:00,06/02/2020,2415.0,0.0,D,2020-02-07 00:00:00,3434.0,0.0
1,1,1,0.0,2020-02-07 00:00:00,07/02/2020,4128.0,0.0,D,2020-02-08 00:00:00,2415.0,0.0
1,1,1,0.0,2020-02-08 00:00:00,08/02/2020,4666.0,0.0,D,2020-02-09 00:00:00,4128.0,0.0
1,1,1,0.0,2020-02-09 00:00:00,09/02/2020,4719.0,0.0,D,2020-02-10 00:00:00,4666.0,0.0
1,1,1,0.0,2020-02-10 00:00:00,10/02/2020,3775.0,0.0,D,2020-02-11 00:00:00,4719.0,0.0
1,1,1,0.0,2020-02-11 00:00:00,11/02/2020,3177.0,0.0,D,2020-02-12 00:00:00,3775.0,0.0
1,1,1,0.0,2020-02-12 00:00:00,12/02/2020,4940.0,0.0,D,2020-02-13 00:00:00,3177.0,0.0
1,1,1,0.0,2020-02-13 00:00:00,13/02/2020,3726.0,0.0,D,2020-02-14 00:00:00,4940.0,0.0
1,1,1,0.0,2020-02-14 00:00:00,14/02/2020,5187.0,0.0,D,2020-02-15 00:00:00,3726.0,0.0
1,1,1,0.0,2020-02-15 00:00:00,15/02/2020,2881.0,0.0,D,2020-02-16 00:00:00,5187.0,0.0
1,1,1,0.0,2020-02-16 00:00:00,16/02/2020,3351.0,0.0,D,2020-02-17 00:00:00,2881.0,0.0
1,1,1,0.0,2020-02-17 00:00:00,17/02/2020,4195.0,0.0,D,2020-02-18 00:00:00,3351.0,0.0
1,1,1,0.0,2020-02-18 00:00:00,18/02/2020,5663.0,0.0,D,2020-02-19 00:00:00,4195.0,0.0
1,1,1,0.0,2020-02-19 00:00:00,19/02/2020,4042.0,0.0,D,2020-02-20 00:00:00,5663.0,0.0
1,1,1,0.0,2020-02-20 00:00:00,20/02/2020,3975.0,0.0,D,2020-02-21 00:00:00,4042.0,0.0
1,1,1,0.0,2020-02-21 00:00:00,21/02/2020,2701.0,0.0,D,2020-02-22 00:00:00,3975.0,0.0
1,1,1,0.0,2020-02-22 00:00:00,22/02/2020,2466.0,0.0,D,2020-02-23 00:00:00,2701.0,0.0
1,1,1,0.0,2020-02-23 00:00:00,23/02/2020,4675.0,0.0,D,2020-02-24 00:00:00,2466.0,0.0
1,1,1,0.0,2020-02-24 00:00:00,24/02/2020,5153.0,0.0,D,2020-02-25 00:00:00,4675.0,0.0
1,1,1,0.0,2020-02-25 00:00:00,25/02/2020,3790.0,0.0,D,2020-02-26 00:00:00,5153.0,0.0
1,1,1,0.0,2020-02-26 00:00:00,26/02/2020,5040.0,0.0,D,2020-02-27 00:00:00,3790.0,0.0
1,1,1,0.0,2020-02-27 00:00:00,27/02/2020,3407.0,0.0,D,2020-02-28 00:00:00,5040.0,0.0
1,1,1,0.0,2020-02-28 00:00:00,28/02/2020,4101.0,0.0,D,2020-02-29 00:00:00,3407.0,0.0
1,1,1,0.0,2020-02-29 00:00:00,29/02/2020,3331.0,0.0,D,2020-03-01 00:00:00,4101.0,0.0
1,1,1,0.0,2020-03-01 00:00:00,01/03/2020,2472.0,0.0,D,2020-03-02 00:00:00,3331.0,0.0
1,1,1,0.0,2020-03-02 00:00:00,02/03/2020,4761.0,0.0,D,2020-03-03 00:00:00,2472.0,0.0
1,1,1,0.0,2020-03-03 00:00:00,03/03/2020,2370.0,0.0,D,2020-03-04 00:00:00,4761.0,0.0
1,1,1,0.0,2020-03-04 00:00:00,04/03/2020,3319.0,0.0,D,2020-03-05 00:00:00,2370.0,0.0
1,1,1,0.0,2020-03-05 00:00:00,05/03/2020,3285.0,0.0,D,2020-03-06 00:00:00,3319.0,0.0
1,1,1,0.0,2020-03-06 00:00:00,06/03/2020,5028.0,0.0,D,2020-03-07 00:00:00,3285.0,0.0
1,1,1,0.0,2020-03-07 00:00:00,07/03/2020,4793.0,0.0,D,2020-03-08 00:00:00,5028.0,0.0
1,1,1,0.0,2020-03-08 00:00:00,08/03/2020,4642.0,0.0,D,2020-03-09 00:00:00,4793.0,0.0
1,1,1,0.0,2020-03-09 00:00:00,09/03/2020,3008.0,0.0,D,2020-03-10 00:00:00,4642.0,0.0
1,1,1,0.0,2020-03-10 00:00:00,10/03/2020,5186.0,0.0,D,2020-03-11 00:00:00,3008.0,0.0
1,1,1,0.0,2020-03-11 00:00:00,11/03/2020,3889.0,0.0,D,2020-03-12 00:00:00,5186.0,0.0
1,1,1,0.0,2020-03-12 00:00:00,12/03/2020,2441.0,0.0,D,2020-03-13 00:00:00,3889.0,0.0
1,1,1,0.0,2020-03-13 00:00:00,13/03/2020,4024.0,0.0,D,2020-03-14 00:00:00,2441.0,0.0
1,1,1,0.0,2020-03-14 00:00:00,14/03/2020,5804.0,0.0,D,2020-03-15 00:00:00,4024.0,0.0
1,1,1,0.0,2020-03-15 00:00:00,15/03/2020,4800.0,0.0,D,2020-03-16 00:00:00,5804.0,0.0
1,1,1,0.0,2020-03-16 00:00:00,16/03/2020,5556.0,0.0,D,2020-03-17 00:00:00,4800.0,0.0
1,1,1,0.0,2020-03-17 00:00:00,17/03/2020,5540.0,0.0,D,2020-03-18 00:00:00,5556.0,0.0
1,1,1,0.0,2020-03-18 00:00:00,18/03/2020,2711.0,0.0,D,2020-03-19 00:00:00,5540.0,0.0
1,1,1,0.0,2020-03-19 00:00:00,19/03/2020,4200.0,0.0,D,2020-03-20 00:00:00,2711.0,0.0
1,1,1,0.0,2020-03-20 00:00:00,20/03/2020,3820.0,0.0,D,2020-03-21 00:00:00,4200.0,0.0
1,1,1,0.0,2020-03-21 00:00:00,21/03/2020,2597.0,0.0,D,2020-03-22 00:00:00,3820.0,0.0
1,1,1,0.0,2020-03-22 00:00:00,22/03/2020,5758.0,0.0,D,2020-03-23 00:00:00,2597.0,0.0
1,1,1,0.0,2020-03-23 00:00:00,23/03/2020,4705.0,0.0,D,2020-03-24 00:00:00,5758.0,0.0
1,1,1,0.0,2020-03-24 00:00:00,24/03/2020,3131.0,0.0,D,2020-03-25 00:00:00,4705.0,0.0
1,1,1,0.0,2020-03-25 00:00:00,25/03/2020,3063.0,0.0,D,2020-03-26 00:00:00,3131.0,0.0
1,1,1,0.0,2020-03-26 00:00:00,26/03/2020,2398.0,0.0,D,2020-03-27 00:00:00,3063.0,0.0
1,1,1,0.0,2020-03-27 00:00:00,27/03/2020,3366.0,0.0,D,2020-03-28 00:00:00,2398.0,0.0
1,1,1,0.0,2020-03-28 00:00:00,28/03/2020,5603.0,0.0,D,2020-03-29 00:00:00,3366.0,0.0
1,1,1,0.0,2020-03-29 00:00:00,29/03/2020,3888.0,0.0,D,2020-03-30 00:00:00,5603.0,0.0
1,1,1,0.0,2020-03-30 00:00:00,30/03/2020,4180.0,0.0,D,2020-03-31 00:00:00,3888.0,0.0
1,1,1,0.0,2020-03-31 00:00:00,31/03/2020,3036.0,0.0,D,2020-04-01 00:00:00,4180.0,0.0
1,1,1,0.0,2020-04-01 00:00:00,01/04/2020,5962.0,0.0,D,2020-04-02 00:00:00,3036.0,0.0
1,1,1,0.0,2020-04-02 00:00:00,02/04/2020,5725.0,0.0,D,2020-04-03 00:00:00,5962.0,0.0
1,1,1,0.0,2020-04-03 00:00:00,03/04/2020,2635.0,0.0,D,2020-04-04 00:00:00,5725.0,0.0
1,1,1,0.0,2020-04-04 00:00:00,04/04/2020,3139.0,0.0,D,2020-04-05 00:00:00,2635.0,0.0
1,1,1,0.0,2020-04-05 00:00:00,05/04/2020,3415.0,0.0,D,2020-04-06 00:00:00,3139.0,0.0
