,d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain
41,1,1,3,0,2021-06-30,Q2 2021,30241.0,0.0,Q
42,1,1,3,0,2021-09-30,Q3 2021,29402.0,0.0,Q
43,1,1,3,0,2021-12-31,Q4 2021,32148.0,0.0,Q
44,1,1,3,0,2022-03-31,Q1 2022,32164.0,0.0,Q
45,1,1,3,0,2022-06-30,Q2 2022,32348.0,0.0,Q
46,1,1,3,0,2022-09-30,Q3 2022,31619.0,0.0,Q
47,1,1,3,0,2022-12-31,Q4 2022,10651.0,0.0,Q
48,1,1,4,0,2020-03-31,Q1 2020,4477983.0,0.0,Q
49,1,1,4,0,2020-06-30,Q2 2020,5087802.0,0.0,Q
50,1,1,4,0,2020-09-30,Q3 2020,4568918.0,0.0,Q
51,1,1,4,0,2020-12-31,Q4 2020,4340751.0,0.0,Q
52,1,1,4,0,2021-03-31,Q1 2021,5060693.0,0.0,Q
53,1,1,4,0,2021-06-30,Q2 2021,4870778.0,0.0,Q
54,1,1,4,0,2021-09-30,Q3 2021,4901767.0,0.0,Q
55,1,1,4,0,2021-12-31,Q4 2021,4598837.0,0.0,Q
56,1,1,4,0,2022-03-31,Q1 2022,4794605.0,0.0,Q
57,1,1,4,0,2022-06-30,Q2 2022,4849177.0,0.0,Q
58,1,1,4,0,2022-09-30,Q3 2022,4744537.0,0.0,Q
59,1,1,4,0,2022-12-31,Q4 2022,1516047.0,0.0,Q
60,1,1,5,0,2020-03-31,Q1 2020,473053.0,0.0,Q
61,1,1,5,0,2020-06-30,Q2 2020,483809.0,0.0,Q
62,1,1,5,0,2020-09-30,Q3 2020,474570.0,0.0,Q
63,1,1,5,0,2020-12-31,Q4 2020,465438.0,0.0,Q
64,1,1,5,0,2021-03-31,Q1 2021,487585.0,0.0,Q
65,1,1,5,0,2021-06-30,Q2 2021,457537.0,0.0,Q
66,1,1,5,0,2021-09-30,Q3 2021,457508.0,0.0,Q
67,1,1,5,0,2021-12-31,Q4 2021,485844.0,0.0,Q
68,1,1,5,0,2022-03-31,Q1 2022,453626.0,0.0,Q
69,1,1,5,0,2022-06-30,Q2 2022,468841.0,0.0,Q
70,1,1,5,0,2022-09-30,Q3 2022,459274.0,0.0,Q
71,1,1,5,0,2022-12-31,Q4 2022,174364.0,0.0,Q
72,2,1,1,0,2020-03-31,Q1 2020,36199511.0,168683938.0,Q
73,2,1,1,0,2020-06-30,Q2 2020,37869950.0,169487898.0,Q
74,2,1,1,0,2020-09-30,Q3 2020,37564223.0,168823116.0,Q
75,2,1,1,0,2020-12-31,Q4 2020,39224966.0,167824428.0,Q
76,2,1,1,0,2021-03-31,Q1 2021,39250418.0,176490127.0,Q
77,2,1,1,0,2021-06-30,Q2 2021,37856416.0,178523863.0,Q
78,2,1,1,0,2021-09-30,Q3 2021,38662800.0,170036631.0,Q
79,2,1,1,0,2021-12-31,Q4 2021,38966810.0,166927043.0,Q
80,2,1,1,0,2022-03-31,Q1 2022,37522813.0,173815950.0,Q
81,2,1,1,0,2022-06-30,Q2 2022,38215572.0,167933205.0,Q
82,2,1,1,0,2022-09-30,Q3 2022,37573515.0,171265902.0,Q
83,2,1,1,0,2022-12-31,Q4 2022,13163128.0,60276598.0,Q
84,2,1,1,1,2020-03-31,Q1 2020,14880229.0,69342560.0,Q
85,2,1,1,1,2020-06-30,Q2 2020,17185352.0,77633246.0,Q
86,2,1,1,1,2020-09-30,Q3 2020,16929519.0,79476900.0,Q
87,2,1,1,1,2020-12-31,Q4 2020,15029305.0,67626974.0,Q
88,2,1,1,1,2021-03-31,Q1 2021,15099500.0,69819785.0,Q
89,2,1,1,1,2021-06-30,Q2 2021,16263828.0,74436697.0,Q
90,2,1,1,1,2021-09-30,Q3 2021,14788521.0,67451234.0,Q
91,2,1,1,1,2021-12-31,Q4 2021,13541979.0,62962491.0,Q
92,2,1,1,1,2022-03-31,Q1 2022,15230093.0,70316907.0,Q
93,2,1,1,1,2022-06-30,Q2 2022,15254434.0,70903515.0,Q
94,2,1,1,1,2022-09-30,Q3 2022,15727316.0,72594861.0,Q
95,2,1,1,1,2022-12-31,Q4 2022,5119387.0,20866903.0,Q
96,2,1,2,0,2020-03-31,Q1 2020,29385647.0,138112551.0,Q
97,2,1,2,0,2020-06-30,Q2 2020,29453721.0,133251926.0,Q
98,2,1,2,0,2020-09-30,Q3 2020,28191928.0,129033358.0,Q
99,2,1,2,0,2020-12-31,Q4 2020,29043358.0,126359787.0,Q
100,2,1,2,0,2021-03-31,Q1 2021,25912257.0,114699236.0,Q
101,2,1,2,0,2021-06-30,Q2 2021,29897414.0,124719951.0,Q
102,2,1,2,0,2021-09-30,Q3 2021,27293028.0,125813377.0,Q
103,2,1,2,0,2021-12-31,Q4 2021,28327167.0,124523304.0,Q
104,2,1,2,0,2022-03-31,Q1 2022,29568255.0,135171532.0,Q
105,2,1,2,0,2022-06-30,Q2 2022,27509269.0,123606527.0,Q
106,2,1,2,0,2022-09-30,Q3 2022,27700361.0,127181826.0,Q
107,2,1,2,0,2022-12-31,Q4 2022,9504201.0,42303446.0,Q
108,2,1,3,0,2020-03-31,Q1 2020,3273208.0,14826093.0,Q
109,2,1,3,0,2020-06-30,Q2 2020,3147766.0,14370684.0,Q
110,2,1,3,0,2020-09-30,Q3 2020,3316234.0,14383915.0,Q
111,2,1,3,0,2020-12-31,Q4 2020,3113325.0,13890934.0,Q
112,2,1,3,0,2021-03-31,Q1 2021,3226243.0,14060816.0,Q
113,2,1,3,0,2021-06-30,Q2 2021,3054341.0,14020416.0,Q
114,2,1,3,0,2021-09-30,Q3 2021,2969602.0,13496933.0,Q
115,2,1,3,0,2021-12-31,Q4 2021,3246948.0,14657019.0,Q
116,2,1,3,0,2022-03-31,Q1 2022,3248564.0,14483804.0,Q
117,2,1,3,0,2022-06-30,Q2 2022,3267148.0,14383814.0,Q
118,2,1,3,0,2022-09-30,Q3 2022,3193519.0,15001025.0,Q
119,2,1,3,0,2022-12-31,Q4 2022,1075751.0,4765382.0,Q
120,2,1,4,0,2020-03-31,Q1 2020,452276283.0,1918188465.0,Q
121,2,1,4,0,2020-06-30,Q2 2020,513868002.0,2366096599.0,Q
122,2,1,4,0,2020-09-30,Q3 2020,461460718.0,1949642491.0,Q
123,2,1,4,0,2020-12-31,Q4 2020,438415851.0,1940071731.0,Q
124,2,1,4,0,2021-03-31,Q1 2021,511129993.0,2353086385.0,Q
125,2,1,4,0,2021-06-30,Q2 2021,491948578.0,2325544796.0,Q
126,2,1,4,0,2021-09-30,Q3 2021,495078467.0,2344022241.0,Q
127,2,1,4,0,2021-12-31,Q4 2021,464482537.0,2066850365.0,Q
128,2,1,4,0,2022-03-31,Q1 2022,484255105.0,2230896888.0,Q
129,2,1,4,0,2022-06-30,Q2 2022,489766877.0,2181116715.0,Q
130,2,1,4,0,2022-09-30,Q3 2022,479198237.0,2097145719.0,Q
131,2,1,4,0,2022-12-31,Q4 2022,153120747.0,654552922.0,Q
132,2,1,5,0,2020-03-31,Q1 2020,47778353.0,214656916.0,Q
133,2,1,5,0,2020-06-30,Q2 2020,48864709.0,218659041.0,Q
134,2,1,5,0,2020-09-30,Q3 2020,47931570.0,208661051.0,Q
135,2,1,5,0,2020-12-31,Q4 2020,47009238.0,206019901.0,Q
136,2,1,5,0,2021-03-31,Q1 2021,49246085.0,230618148.0,Q
137,2,1,5,0,2021-06-30,Q2 2021,46211237.0,209860426.0,Q
138,2,1,5,0,2021-09-30,Q3 2021,46208308.0,204858603.0,Q
139,2,1,5,0,2021-12-31,Q4 2021,49070244.0,221319987.0,Q
140,2,1,5,0,2022-03-31,Q1 2022,45816226.0,196601651.0,Q
141,2,1,5,0,2022-06-30,Q2 2022,47352941.0,218443204.0,Q
142,2,1,5,0,2022-09-30,Q3 2022,46386674.0,209497028.0,Q
143,2,1,5,0,2022-12-31,Q4 2022,17610764.0,82685064.0,Q
144,3,1,1,0,2020-03-31,Q1 2020,36199511.0,0.0,Q
145,3,1,1,0,2020-06-30,Q2 2020,37869950.0,0.0,Q
146,3,1,1,0,2020-09-30,Q3 2020,37564223.0,0.0,Q
147,3,1,1,0,2020-12-31,Q4 2020,39224966.0,0.0,Q
148,3,1,1,0,2021-03-31,Q1 2021,39250418.0,0.0,Q
149,3,1,1,0,2021-06-30,Q2 2021,37856416.0,0.0,Q
150,3,1,1,0,2021-09-30,Q3 2021,38662800.0,0.0,Q
151,3,1,1,0,2021-12-31,Q4 2021,38966810.0,0.0,Q
152,3,1,1,0,2022-03-31,Q1 2022,37522813.0,0.0,Q
153,3,1,1,0,2022-06-30,Q2 2022,38215572.0,0.0,Q
154,3,1,1,0,2022-09-30,Q3 2022,37573515.0,0.0,Q
155,3,1,1,0,2022-12-31,Q4 2022,13163128.0,0.0,Q
156,3,1,1,1,2020-03-31,Q1 2020,14880229.0,0.0,Q
157,3,1,1,1,2020-06-30,Q2 2020,17185352.0,0.0,Q
158,3,1,1,1,2020-09-30,Q3 2020,16929519.0,0.0,Q
159,3,1,1,1,2020-12-31,Q4 2020,15029305.0,0.0,Q
160,3,1,1,1,2021-03-31,Q1 2021,15099500.0,0.0,Q
161,3,1,1,1,2021-06-30,Q2 2021,16263828.0,0.0,Q
162,3,1,1,1,2021-09-30,Q3 2021,14788521.0,0.0,Q
163,3,1,1,1,2021-12-31,Q4 2021,13541979.0,0.0,Q
164,3,1,1,1,2022-03-31,Q1 2022,15230093.0,0.0,Q
165,3,1,1,1,2022-06-30,Q2 2022,15254434.0,0.0,Q
166,3,1,1,1,2022-09-30,Q3 2022,15727316.0,0.0,Q
167,3,1,1,1,2022-12-31,Q4 2022,5119387.0,0.0,Q
168,3,1,2,0,2020-03-31,Q1 2020,29385647.0,0.0,Q
169,3,1,2,0,2020-06-30,Q2 2020,29453721.0,0.0,Q
170,3,1,2,0,2020-09-30,Q3 2020,28191928.0,0.0,Q
171,3,1,2,0,2020-12-31,Q4 2020,29043358.0,0.0,Q
172,3,1,2,0,2021-03-31,Q1 2021,25912257.0,0.0,Q
173,3,1,2,0,2021-06-30,Q2 2021,29897414.0,0.0,Q
174,3,1,2,0,2021-09-30,Q3 2021,27293028.0,0.0,Q
175,3,1,2,0,2021-12-31,Q4 2021,28327167.0,0.0,Q
176,3,1,2,0,2022-03-31,Q1 2022,29568255.0,0.0,Q
177,3,1,2,0,2022-06-30,Q2 2022,27509269.0,0.0,Q
178,3,1,2,0,2022-09-30,Q3 2022,27700361.0,0.0,Q
179,3,1,2,0,2022-12-31,Q4 2022,9504201.0,0.0,Q
180,3,1,3,0,2020-03-31,Q1 2020,3273208.0,0.0,Q
181,3,1,3,0,2020-06-30,Q2 2020,3147766.0,0.0,Q
182,3,1,3,0,2020-09-30,Q3 2020,3316234.0,0.0,Q
183,3,1,3,0,2020-12-31,Q4 2020,3113325.0,0.0,Q
184,3,1,3,0,2021-03-31,Q1 2021,3226243.0,0.0,Q
185,3,1,3,0,2021-06-30,Q2 2021,3054341.0,0.0,Q
186,3,1,3,0,2021-09-30,Q3 2021,2969602.0,0.0,Q
187,3,1,3,0,2021-12-31,Q4 2021,3246948.0,0.0,Q
188,3,1,3,0,2022-03-31,Q1 2022,3248564.0,0.0,Q
189,3,1,3,0,2022-06-30,Q2 2022,3267148.0,0.0,Q
190,3,1,3,0,2022-09-30,Q3 2022,3193519.0,0.0,Q
191,3,1,3,0,2022-12-31,Q4 2022,1075751.0,0.0,Q
192,3,1,4,0,2020-03-31,Q1 2020,452276283.0,0.0,Q
193,3,1,4,0,2020-06-30,Q2 2020,513868002.0,0.0,Q
194,3,1,4,0,2020-09-30,Q3 2020,461460718.0,0.0,Q
195,3,1,4,0,2020-12-31,Q4 2020,438415851.0,0.0,Q
196,3,1,4,0,2021-03-31,Q1 2021,511129993.0,0.0,Q
197,3,1,4,0,2021-06-30,Q2 2021,491948578.0,0.0,Q
198,3,1,4,0,2021-09-30,Q3 2021,495078467.0,0.0,Q
199,3,1,4,0,2021-12-31,Q4 2021,464482537.0,0.0,Q
200,3,1,4,0,2022-03-31,Q1 2022,484255105.0,0.0,Q
201,3,1,4,0,2022-06-30,Q2 2022,489766877.0,0.0,Q
202,3,1,4,0,2022-09-30,Q3 2022,479198237.0,0.0,Q
203,3,1,4,0,2022-12-31,Q4 2022,153120747.0,0.0,Q
204,3,1,5,0,2020-03-31,Q1 2020,47778353.0,0.0,Q
205,3,1,5,0,2020-06-30,Q2 2020,48864709.0,0.0,Q
206,3,1,5,0,2020-09-30,Q3 2020,47931570.0,0.0,Q
207,3,1,5,0,2020-12-31,Q4 2020,47009238.0,0.0,Q
208,3,1,5,0,2021-03-31,Q1 2021,49246085.0,0.0,Q
209,3,1,5,0,2021-06-30,Q2 2021,46211237.0,0.0,Q
210,3,1,5,0,2021-09-30,Q3 2021,46208308.0,0.0,Q
211,3,1,5,0,2021-12-31,Q4 2021,49070244.0,0.0,Q
212,3,1,5,0,2022-03-31,Q1 2022,45816226.0,0.0,Q
213,3,1,5,0,2022-06-30,Q2 2022,47352941.0,0.0,Q
214,3,1,5,0,2022-09-30,Q3 2022,46386674.0,0.0,Q
215,3,1,5,0,2022-12-31,Q4 2022,17610764.0,0.0,Q
216,4,1,1,0,2020-03-31,Q1 2020,168683938.0,0.0,Q
217,4,1,1,0,2020-06-30,Q2 2020,169487898.0,0.0,Q
218,4,1,1,0,2020-09-30,Q3 2020,168823116.0,0.0,Q
219,4,1,1,0,2020-12-31,Q4 2020,167824428.0,0.0,Q
220,4,1,1,0,2021-03-31,Q1 2021,176490127.0,0.0,Q
221,4,1,1,0,2021-06-30,Q2 2021,178523863.0,0.0,Q
222,4,1,1,0,2021-09-30,Q3 2021,170036631.0,0.0,Q
223,4,1,1,0,2021-12-31,Q4 2021,166927043.0,0.0,Q
224,4,1,1,0,2022-03-31,Q1 2022,173815950.0,0.0,Q
225,4,1,1,0,2022-06-30,Q2 2022,167933205.0,0.0,Q
226,4,1,1,0,2022-09-30,Q3 2022,171265902.0,0.0,Q
227,4,1,1,0,2022-12-31,Q4 2022,60276598.0,0.0,Q
228,4,1,1,1,2020-03-31,Q1 2020,69342560.0,0.0,Q
229,4,1,1,1,2020-06-30,Q2 2020,77633246.0,0.0,Q
230,4,1,1,1,2020-09-30,Q3 2020,79476900.0,0.0,Q
231,4,1,1,1,2020-12-31,Q4 2020,67626974.0,0.0,Q
232,4,1,1,1,2021-03-31,Q1 2021,69819785.0,0.0,Q
233,4,1,1,1,2021-06-30,Q2 2021,74436697.0,0.0,Q
234,4,1,1,1,2021-09-30,Q3 2021,67451234.0,0.0,Q
235,4,1,1,1,2021-12-31,Q4 2021,62962491.0,0.0,Q
236,4,1,1,1,2022-03-31,Q1 2022,70316907.0,0.0,Q
237,4,1,1,1,2022-06-30,Q2 2022,70903515.0,0.0,Q
238,4,1,1,1,2022-09-30,Q3 2022,72594861.0,0.0,Q
239,4,1,1,1,2022-12-31,Q4 2022,20866903.0,0.0,Q
240,4,1,2,0,2020-03-31,Q1 2020,138112551.0,0.0,Q
241,4,1,2,0,2020-06-30,Q2 2020,133251926.0,0.0,Q
242,4,1,2,0,2020-09-30,Q3 2020,129033358.0,0.0,Q
243,4,1,2,0,2020-12-31,Q4 2020,126359787.0,0.0,Q
244,4,1,2,0,2021-03-31,Q1 2021,114699236.0,0.0,Q
245,4,1,2,0,2021-06-30,Q2 2021,124719951.0,0.0,Q
246,4,1,2,0,2021-09-30,Q3 2021,125813377.0,0.0,Q
247,4,1,2,0,2021-12-31,Q4 2021,124523304.0,0.0,Q
248,4,1,2,0,2022-03-31,Q1 2022,135171532.0,0.0,Q
249,4,1,2,0,2022-06-30,Q2 2022,123606527.0,0.0,Q
250,4,1,2,0,2022-09-30,Q3 2022,127181826.0,0.0,Q
251,4,1,2,0,2022-12-31,Q4 2022,42303446.0,0.0,Q
252,4,1,3,0,2020-03-31,Q1 2020,14826093.0,0.0,Q
253,4,1,3,0,2020-06-30,Q2 2020,14370684.0,0.0,Q
254,4,1,3,0,2020-09-30,Q3 2020,14383915.0,0.0,Q
255,4,1,3,0,2020-12-31,Q4 2020,13890934.0,0.0,Q
256,4,1,3,0,2021-03-31,Q1 2021,14060816.0,0.0,Q
257,4,1,3,0,2021-06-30,Q2 2021,14020416.0,0.0,Q
258,4,1,3,0,2021-09-30,Q3 2021,13496933.0,0.0,Q
259,4,1,3,0,2021-12-31,Q4 2021,14657019.0,0.0,Q
260,4,1,3,0,2022-03-31,Q1 2022,14483804.0,0.0,Q
261,4,1,3,0,2022-06-30,Q2 2022,14383814.0,0.0,Q
262,4,1,3,0,2022-09-30,Q3 2022,15001025.0,0.0,Q
263,4,1,3,0,2022-12-31,Q4 2022,4765382.0,0.0,Q
264,4,1,4,0,2020-03-31,Q1 2020,1918188465.0,0.0,Q
265,4,1,4,0,2020-06-30,Q2 2020,2366096599.0,0.0,Q
266,4,1,4,0,2020-09-30,Q3 2020,1949642491.0,0.0,Q
267,4,1,4,0,2020-12-31,Q4 2020,1940071731.0,0.0,Q
268,4,1,4,0,2021-03-31,Q1 2021,2353086385.0,0.0,Q
269,4,1,4,0,2021-06-30,Q2 2021,2325544796.0,0.0,Q
270,4,1,4,0,2021-09-30,Q3 2021,2344022241.0,0.0,Q
271,4,1,4,0,2021-12-31,Q4 2021,2066850365.0,0.0,Q
272,4,1,4,0,2022-03-31,Q1 2022,2230896888.0,0.0,Q
273,4,1,4,0,2022-06-30,Q2 2022,2181116715.0,0.0,Q
274,4,1,4,0,2022-09-30,Q3 2022,2097145719.0,0.0,Q
275,4,1,4,0,2022-12-31,Q4 2022,654552922.0,0.0,Q
276,4,1,5,0,2020-03-31,Q1 2020,214656916.0,0.0,Q
277,4,1,5,0,2020-06-30,Q2 2020,218659041.0,0.0,Q
278,4,1,5,0,2020-09-30,Q3 2020,208661051.0,0.0,Q
279,4,1,5,0,2020-12-31,Q4 2020,206019901.0,0.0,Q
280,4,1,5,0,2021-03-31,Q1 2021,230618148.0,0.0,Q
281,4,1,5,0,2021-06-30,Q2 2021,209860426.0,0.0,Q
282,4,1,5,0,2021-09-30,Q3 2021,204858603.0,0.0,Q
283,4,1,5,0,2021-12-31,Q4 2021,221319987.0,0.0,Q
284,4,1,5,0,2022-03-31,Q1 2022,196601651.0,0.0,Q
285,4,1,5,0,2022-06-30,Q2 2022,218443204.0,0.0,Q
286,4,1,5,0,2022-09-30,Q3 2022,209497028.0,0.0,Q
287,4,1,5,0,2022-12-31,Q4 2022,82685064.0,0.0,Q
288,5,1,1,0,2020-03-31,Q1 2020,18953251.46049,0.0,Q
289,5,1,1,0,2020-06-30,Q2 2020,19043584.04503,0.0,Q
290,5,1,1,0,2020-09-30,Q3 2020,18968889.43848,0.0,Q
291,5,1,1,0,2020-12-31,Q4 2020,18856677.30378,0.0,Q
292,5,1,1,0,2021-03-31,Q1 2021,19830351.34812,0.0,Q
293,5,1,1,0,2021-06-30,Q2 2021,20058861.01123,0.0,Q
294,5,1,1,0,2021-09-30,Q3 2021,19105239.43865,0.0,Q
295,5,1,1,0,2021-12-31,Q4 2021,18637547.52816,0.0,Q
296,5,1,1,0,2022-03-31,Q1 2022,19529882.02235,0.0,Q
297,5,1,1,0,2022-06-30,Q2 2022,18588199.43803,0.0,Q
298,5,1,1,0,2022-09-30,Q3 2022,19243359.77504,0.0,Q
299,5,1,1,0,2022-12-31,Q4 2022,6772651.46093,0.0,Q
300,5,1,1,1,2020-03-31,Q1 2020,7791298.876251,0.0,Q
301,5,1,1,1,2020-06-30,Q2 2020,8722836.628959,0.0,Q
302,5,1,1,1,2020-09-30,Q3 2020,8929988.763989,0.0,Q
303,5,1,1,1,2020-12-31,Q4 2020,7598536.404628,0.0,Q
304,5,1,1,1,2021-03-31,Q1 2021,7844919.663062,0.0,Q
305,5,1,1,1,2021-06-30,Q2 2021,8363673.820269,0.0,Q
306,5,1,1,1,2021-09-30,Q3 2021,7578790.337097,0.0,Q
307,5,1,1,1,2021-12-31,Q4 2021,7074437.191117,0.0,Q
308,5,1,1,1,2022-03-31,Q1 2022,7900776.067603,0.0,Q
309,5,1,1,1,2022-06-30,Q2 2022,7966687.078213,0.0,Q
310,5,1,1,1,2022-09-30,Q3 2022,8156725.955273,0.0,Q
311,5,1,1,1,2022-12-31,Q4 2022,2344595.842663,0.0,Q
312,5,1,2,0,2020-03-31,Q1 2020,15518264.15718,0.0,Q
313,5,1,2,0,2020-06-30,Q2 2020,14972126.517070001,0.0,Q
314,5,1,2,0,2020-09-30,Q3 2020,14498130.11231,0.0,Q
315,5,1,2,0,2020-12-31,Q4 2020,14197728.87624,0.0,Q
316,5,1,2,0,2021-03-31,Q1 2021,12887554.60679,0.0,Q
317,5,1,2,0,2021-06-30,Q2 2021,14013477.64032,0.0,Q
318,5,1,2,0,2021-09-30,Q3 2021,14136334.49462,0.0,Q
319,5,1,2,0,2021-12-31,Q4 2021,13991382.47229,0.0,Q
320,5,1,2,0,2022-03-31,Q1 2022,15187812.58409,0.0,Q
321,5,1,2,0,2022-06-30,Q2 2022,13888373.82031,0.0,Q
322,5,1,2,0,2022-09-30,Q3 2022,14290092.808939999,0.0,Q
323,5,1,2,0,2022-12-31,Q4 2022,4753196.17979,0.0,Q
324,5,1,3,0,2020-03-31,Q1 2020,1665853.146071,0.0,Q
325,5,1,3,0,2020-06-30,Q2 2020,1614683.595503,0.0,Q
326,5,1,3,0,2020-09-30,Q3 2020,1616170.224735,0.0,Q
327,5,1,3,0,2020-12-31,Q4 2020,1560779.101124,0.0,Q
328,5,1,3,0,2021-03-31,Q1 2021,1579866.966284,0.0,Q
329,5,1,3,0,2021-06-30,Q2 2021,1575327.6404880001,0.0,Q
330,5,1,3,0,2021-09-30,Q3 2021,1516509.32585,0.0,Q
331,5,1,3,0,2021-12-31,Q4 2021,1646856.067407,0.0,Q
332,5,1,3,0,2022-03-31,Q1 2022,1627393.707899,0.0,Q
333,5,1,3,0,2022-06-30,Q2 2022,1616158.876396,0.0,Q
334,5,1,3,0,2022-09-30,Q3 2022,1685508.426974,0.0,Q
335,5,1,3,0,2022-12-31,Q4 2022,535436.17978,0.0,Q
336,5,1,4,0,2020-03-31,Q1 2020,215526793.8213,0.0,Q
337,5,1,4,0,2020-06-30,Q2 2020,265853550.449,0.0,Q
338,5,1,4,0,2020-09-30,Q3 2020,219060954.0442,0.0,Q
339,5,1,4,0,2020-12-31,Q4 2020,217985587.7508,0.0,Q
340,5,1,4,0,2021-03-31,Q1 2021,264391728.6539,0.0,Q
341,5,1,4,0,2021-06-30,Q2 2021,261297168.0924,0.0,Q
342,5,1,4,0,2021-09-30,Q3 2021,263373285.5055,0.0,Q
343,5,1,4,0,2021-12-31,Q4 2021,232230378.0887,0.0,Q
344,5,1,4,0,2022-03-31,Q1 2022,250662571.6828,0.0,Q
345,5,1,4,0,2022-06-30,Q2 2022,245069293.8248,0.0,Q
346,5,1,4,0,2022-09-30,Q3 2022,235634350.4526,0.0,Q
347,5,1,4,0,2022-12-31,Q4 2022,73545272.13340001,0.0,Q
348,5,1,5,0,2020-03-31,Q1 2020,24118754.60631,0.0,Q
349,5,1,5,0,2020-06-30,Q2 2020,24568431.57334,0.0,Q
350,5,1,5,0,2020-09-30,Q3 2020,23445061.91044,0.0,Q
351,5,1,5,0,2020-12-31,Q4 2020,23148303.48315,0.0,Q
352,5,1,5,0,2021-03-31,Q1 2021,25912151.46045,0.0,Q
353,5,1,5,0,2021-06-30,Q2 2021,23579823.14594,0.0,Q
354,5,1,5,0,2021-09-30,Q3 2021,23017820.56172,0.0,Q
355,5,1,5,0,2021-12-31,Q4 2021,24867414.26959,0.0,Q
356,5,1,5,0,2022-03-31,Q1 2022,22090073.1461,0.0,Q
357,5,1,5,0,2022-06-30,Q2 2022,24544180.22492,0.0,Q
358,5,1,5,0,2022-09-30,Q3 2022,23538991.9103,0.0,Q
359,5,1,5,0,2022-12-31,Q4 2022,9290456.62924,0.0,Q
360,6,1,1,0,2020-03-31,Q1 2020,245001.6,0.0,Q
361,6,1,1,0,2020-06-30,Q2 2020,271265.5,0.0,Q
362,6,1,1,0,2020-09-30,Q3 2020,274081.3,0.0,Q
363,6,1,1,0,2020-12-31,Q4 2020,270834.8,0.0,Q
364,6,1,1,0,2021-03-31,Q1 2021,249249.4,0.0,Q
365,6,1,1,0,2021-06-30,Q2 2021,286513.6,0.0,Q
366,6,1,1,0,2021-09-30,Q3 2021,256285.5,0.0,Q
367,6,1,1,0,2021-12-31,Q4 2021,278346.9,0.0,Q
368,6,1,1,0,2022-03-31,Q1 2022,262900.8,0.0,Q
369,6,1,1,0,2022-06-30,Q2 2022,275543.8,0.0,Q
