,d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain
93,1,1,1,0,2020-04-03,03/04/2020,2635.0,0.0,D
94,1,1,1,0,2020-04-04,04/04/2020,3139.0,0.0,D
95,1,1,1,0,2020-04-05,05/04/2020,3415.0,0.0,D
96,1,1,1,0,2020-04-06,06/04/2020,4473.0,0.0,D
97,1,1,1,0,2020-04-07,07/04/2020,5346.0,0.0,D
98,1,1,1,0,2020-04-08,08/04/2020,4348.0,0.0,D
99,1,1,1,0,2020-04-09,09/04/2020,2377.0,0.0,D
100,1,1,1,0,2020-04-10,10/04/2020,2327.0,0.0,D
101,1,1,1,0,2020-04-11,11/04/2020,4124.0,0.0,D
102,1,1,1,0,2020-04-12,12/04/2020,4694.0,0.0,D
103,1,1,1,0,2020-04-13,13/04/2020,2986.0,0.0,D
104,1,1,1,0,2020-04-14,14/04/2020,3440.0,0.0,D
105,1,1,1,0,2020-04-15,15/04/2020,5635.0,0.0,D
106,1,1,1,0,2020-04-16,16/04/2020,4340.0,0.0,D
107,1,1,1,0,2020-04-17,17/04/2020,3749.0,0.0,D
108,1,1,1,0,2020-04-18,18/04/2020,4841.0,0.0,D
109,1,1,1,0,2020-04-19,19/04/2020,2996.0,0.0,D
110,1,1,1,0,2020-04-20,20/04/2020,4112.0,0.0,D
111,1,1,1,0,2020-04-21,21/04/2020,4732.0,0.0,D
112,1,1,1,0,2020-04-22,22/04/2020,2235.0,0.0,D
113,1,1,1,0,2020-04-23,23/04/2020,5457.0,0.0,D
114,1,1,1,0,2020-04-24,24/04/2020,5134.0,0.0,D
115,1,1,1,0,2020-04-25,25/04/2020,5772.0,0.0,D
116,1,1,1,0,2020-04-26,26/04/2020,5023.0,0.0,D
117,1,1,1,0,2020-04-27,27/04/2020,3525.0,0.0,D
118,1,1,1,0,2020-04-28,28/04/2020,2766.0,0.0,D
119,1,1,1,0,2020-04-29,29/04/2020,5613.0,0.0,D
120,1,1,1,0,2020-04-30,30/04/2020,4414.0,0.0,D
121,1,1,1,0,2020-05-01,01/05/2020,4682.0,0.0,D
122,1,1,1,0,2020-05-02,02/05/2020,5322.0,0.0,D
123,1,1,1,0,2020-05-03,03/05/2020,5719.0,0.0,D
124,1,1,1,0,2020-05-04,04/05/2020,2588.0,0.0,D
125,1,1,1,0,2020-05-05,05/05/2020,2693.0,0.0,D
126,1,1,1,0,2020-05-06,06/05/2020,3241.0,0.0,D
127,1,1,1,0,2020-05-07,07/05/2020,3719.0,0.0,D
128,1,1,1,0,2020-05-08,08/05/2020,5763.0,0.0,D
129,1,1,1,0,2020-05-09,09/05/2020,4672.0,0.0,D
130,1,1,1,0,2020-05-10,10/05/2020,5203.0,0.0,D
131,1,1,1,0,2020-05-11,11/05/2020,4411.0,0.0,D
132,1,1,1,0,2020-05-12,12/05/2020,4873.0,0.0,D
133,1,1,1,0,2020-05-13,13/05/2020,2710.0,0.0,D
134,1,1,1,0,2020-05-14,14/05/2020,5540.0,0.0,D
135,1,1,1,0,2020-05-15,15/05/2020,4371.0,0.0,D
136,1,1,1,0,2020-05-16,16/05/2020,5905.0,0.0,D
137,1,1,1,0,2020-05-17,17/05/2020,3031.0,0.0,D
138,1,1,1,0,2020-05-18,18/05/2020,2802.0,0.0,D
139,1,1,1,0,2020-05-19,19/05/2020,5316.0,0.0,D
140,1,1,1,0,2020-05-20,20/05/2020,4583.0,0.0,D
141,1,1,1,0,2020-05-21,21/05/2020,5457.0,0.0,D
142,1,1,1,0,2020-05-22,22/05/2020,3052.0,0.0,D
143,1,1,1,0,2020-05-23,23/05/2020,3299.0,0.0,D
144,1,1,1,0,2020-05-24,24/05/2020,4893.0,0.0,D
145,1,1,1,0,2020-05-25,25/05/2020,3969.0,0.0,D
146,1,1,1,0,2020-05-26,26/05/2020,4673.0,0.0,D
147,1,1,1,0,2020-05-27,27/05/2020,4439.0,0.0,D
148,1,1,1,0,2020-05-28,28/05/2020,3583.0,0.0,D
149,1,1,1,0,2020-05-29,29/05/2020,4009.0,0.0,D
150,1,1,1,0,2020-05-30,30/05/2020,5617.0,0.0,D
151,1,1,1,0,2020-05-31,31/05/2020,5557.0,0.0,D
152,1,1,1,0,2020-06-01,01/06/2020,3823.0,0.0,D
153,1,1,1,0,2020-06-02,02/06/2020,3367.0,0.0,D
154,1,1,1,0,2020-06-03,03/06/2020,3000.0,0.0,D
155,1,1,1,0,2020-06-04,04/06/2020,2353.0,0.0,D
156,1,1,1,0,2020-06-05,05/06/2020,3770.0,0.0,D
157,1,1,1,0,2020-06-06,06/06/2020,5846.0,0.0,D
158,1,1,1,0,2020-06-07,07/06/2020,3991.0,0.0,D
159,1,1,1,0,2020-06-08,08/06/2020,5824.0,0.0,D
160,1,1,1,0,2020-06-09,09/06/2020,2412.0,0.0,D
161,1,1,1,0,2020-06-10,10/06/2020,5105.0,0.0,D
162,1,1,1,0,2020-06-11,11/06/2020,2494.0,0.0,D
163,1,1,1,0,2020-06-12,12/06/2020,5740.0,0.0,D
164,1,1,1,0,2020-06-13,13/06/2020,4120.0,0.0,D
165,1,1,1,0,2020-06-14,14/06/2020,3347.0,0.0,D
166,1,1,1,0,2020-06-15,15/06/2020,4653.0,0.0,D
167,1,1,1,0,2020-06-16,16/06/2020,2277.0,0.0,D
168,1,1,1,0,2020-06-17,17/06/2020,2779.0,0.0,D
169,1,1,1,0,2020-06-18,18/06/2020,3739.0,0.0,D
170,1,1,1,0,2020-06-19,19/06/2020,2380.0,0.0,D
171,1,1,1,0,2020-06-20,20/06/2020,5123.0,0.0,D
172,1,1,1,0,2020-06-21,21/06/2020,2457.0,0.0,D
173,1,1,1,0,2020-06-22,22/06/2020,3068.0,0.0,D
174,1,1,1,0,2020-06-23,23/06/2020,2314.0,0.0,D
175,1,1,1,0,2020-06-24,24/06/2020,5337.0,0.0,D
176,1,1,1,0,2020-06-25,25/06/2020,2282.0,0.0,D
177,1,1,1,0,2020-06-26,26/06/2020,5662.0,0.0,D
178,1,1,1,0,2020-06-27,27/06/2020,4098.0,0.0,D
179,1,1,1,0,2020-06-28,28/06/2020,3857.0,0.0,D
180,1,1,1,0,2020-06-29,29/06/2020,3821.0,0.0,D
181,1,1,1,0,2020-06-30,30/06/2020,4884.0,0.0,D
182,1,1,1,0,2020-07-01,01/07/2020,3843.0,0.0,D
183,1,1,1,0,2020-07-02,02/07/2020,3163.0,0.0,D
184,1,1,1,0,2020-07-03,03/07/2020,2927.0,0.0,D
185,1,1,1,0,2020-07-04,04/07/2020,3125.0,0.0,D
186,1,1,1,0,2020-07-05,05/07/2020,2413.0,0.0,D
187,1,1,1,0,2020-07-06,06/07/2020,2443.0,0.0,D
188,1,1,1,0,2020-07-07,07/07/2020,3662.0,0.0,D
189,1,1,1,0,2020-07-08,08/07/2020,2613.0,0.0,D
190,1,1,1,0,2020-07-09,09/07/2020,5018.0,0.0,D
191,1,1,1,0,2020-07-10,10/07/2020,4290.0,0.0,D
192,1,1,1,0,2020-07-11,11/07/2020,2747.0,0.0,D
193,1,1,1,0,2020-07-12,12/07/2020,4244.0,0.0,D
194,1,1,1,0,2020-07-13,13/07/2020,3508.0,0.0,D
195,1,1,1,0,2020-07-14,14/07/2020,3993.0,0.0,D
196,1,1,1,0,2020-07-15,15/07/2020,2929.0,0.0,D
197,1,1,1,0,2020-07-16,16/07/2020,5955.0,0.0,D
198,1,1,1,0,2020-07-17,17/07/2020,3818.0,0.0,D
199,1,1,1,0,2020-07-18,18/07/2020,4736.0,0.0,D
200,1,1,1,0,2020-07-19,19/07/2020,2351.0,0.0,D
201,1,1,1,0,2020-07-20,20/07/2020,5358.0,0.0,D
202,1,1,1,0,2020-07-21,21/07/2020,4735.0,0.0,D
203,1,1,1,0,2020-07-22,22/07/2020,3454.0,0.0,D
204,1,1,1,0,2020-07-23,23/07/2020,3608.0,0.0,D
205,1,1,1,0,2020-07-24,24/07/2020,2287.0,0.0,D
206,1,1,1,0,2020-07-25,25/07/2020,2534.0,0.0,D
207,1,1,1,0,2020-07-26,26/07/2020,3995.0,0.0,D
208,1,1,1,0,2020-07-27,27/07/2020,2330.0,0.0,D
209,1,1,1,0,2020-07-28,28/07/2020,2883.0,0.0,D
210,1,1,1,0,2020-07-29,29/07/2020,5089.0,0.0,D
211,1,1,1,0,2020-07-30,30/07/2020,3356.0,0.0,D
212,1,1,1,0,2020-07-31,31/07/2020,3387.0,0.0,D
213,1,1,1,0,2020-08-01,01/08/2020,3440.0,0.0,D
214,1,1,1,0,2020-08-02,02/08/2020,5026.0,0.0,D
215,1,1,1,0,2020-08-03,03/08/2020,5422.0,0.0,D
216,1,1,1,0,2020-08-04,04/08/2020,3520.0,0.0,D
217,1,1,1,0,2020-08-05,05/08/2020,3213.0,0.0,D
218,1,1,1,0,2020-08-06,06/08/2020,4265.0,0.0,D
219,1,1,1,0,2020-08-07,07/08/2020,2301.0,0.0,D
220,1,1,1,0,2020-08-08,08/08/2020,4447.0,0.0,D
221,1,1,1,0,2020-08-09,09/08/2020,3845.0,0.0,D
222,1,1,1,0,2020-08-10,10/08/2020,4376.0,0.0,D
223,1,1,1,0,2020-08-11,11/08/2020,4947.0,0.0,D
224,1,1,1,0,2020-08-12,12/08/2020,3418.0,0.0,D
225,1,1,1,0,2020-08-13,13/08/2020,3952.0,0.0,D
226,1,1,1,0,2020-08-14,14/08/2020,5908.0,0.0,D
227,1,1,1,0,2020-08-15,15/08/2020,2785.0,0.0,D
228,1,1,1,0,2020-08-16,16/08/2020,4941.0,0.0,D
229,1,1,1,0,2020-08-17,17/08/2020,2911.0,0.0,D
230,1,1,1,0,2020-08-18,18/08/2020,4060.0,0.0,D
231,1,1,1,0,2020-08-19,19/08/2020,5600.0,0.0,D
232,1,1,1,0,2020-08-20,20/08/2020,3840.0,0.0,D
233,1,1,1,0,2020-08-21,21/08/2020,3501.0,0.0,D
234,1,1,1,0,2020-08-22,22/08/2020,3341.0,0.0,D
235,1,1,1,0,2020-08-23,23/08/2020,5268.0,0.0,D
236,1,1,1,0,2020-08-24,24/08/2020,4605.0,0.0,D
237,1,1,1,0,2020-08-25,25/08/2020,4756.0,0.0,D
238,1,1,1,0,2020-08-26,26/08/2020,3640.0,0.0,D
239,1,1,1,0,2020-08-27,27/08/2020,4292.0,0.0,D
240,1,1,1,0,2020-08-28,28/08/2020,5719.0,0.0,D
241,1,1,1,0,2020-08-29,29/08/2020,5943.0,0.0,D
242,1,1,1,0,2020-08-30,30/08/2020,5023.0,0.0,D
243,1,1,1,0,2020-08-31,31/08/2020,5475.0,0.0,D
244,1,1,1,0,2020-09-01,01/09/2020,2758.0,0.0,D
245,1,1,1,0,2020-09-02,02/09/2020,5267.0,0.0,D
246,1,1,1,0,2020-09-03,03/09/2020,3292.0,0.0,D
247,1,1,1,0,2020-09-04,04/09/2020,4359.0,0.0,D
248,1,1,1,0,2020-09-05,05/09/2020,2867.0,0.0,D
249,1,1,1,0,2020-09-06,06/09/2020,2407.0,0.0,D
250,1,1,1,0,2020-09-07,07/09/2020,4704.0,0.0,D
251,1,1,1,0,2020-09-08,08/09/2020,3746.0,0.0,D
252,1,1,1,0,2020-09-09,09/09/2020,4027.0,0.0,D
253,1,1,1,0,2020-09-10,10/09/2020,4180.0,0.0,D
254,1,1,1,0,2020-09-11,11/09/2020,4201.0,0.0,D
255,1,1,1,0,2020-09-12,12/09/2020,5964.0,0.0,D
256,1,1,1,0,2020-09-13,13/09/2020,2958.0,0.0,D
257,1,1,1,0,2020-09-14,14/09/2020,3337.0,0.0,D
258,1,1,1,0,2020-09-15,15/09/2020,5541.0,0.0,D
259,1,1,1,0,2020-09-16,16/09/2020,5014.0,0.0,D
260,1,1,1,0,2020-09-17,17/09/2020,5315.0,0.0,D
261,1,1,1,0,2020-09-18,18/09/2020,5516.0,0.0,D
262,1,1,1,0,2020-09-19,19/09/2020,4012.0,0.0,D
263,1,1,1,0,2020-09-20,20/09/2020,2317.0,0.0,D
264,1,1,1,0,2020-09-21,21/09/2020,4495.0,0.0,D
265,1,1,1,0,2020-09-22,22/09/2020,5742.0,0.0,D
266,1,1,1,0,2020-09-23,23/09/2020,5846.0,0.0,D
267,1,1,1,0,2020-09-24,24/09/2020,5023.0,0.0,D
268,1,1,1,0,2020-09-25,25/09/2020,2765.0,0.0,D
269,1,1,1,0,2020-09-26,26/09/2020,3598.0,0.0,D
270,1,1,1,0,2020-09-27,27/09/2020,5638.0,0.0,D
271,1,1,1,0,2020-09-28,28/09/2020,5679.0,0.0,D
272,1,1,1,0,2020-09-29,29/09/2020,3585.0,0.0,D
273,1,1,1,0,2020-09-30,30/09/2020,3196.0,0.0,D
274,1,1,1,0,2020-10-01,01/10/2020,3633.0,0.0,D
275,1,1,1,0,2020-10-02,02/10/2020,2846.0,0.0,D
276,1,1,1,0,2020-10-03,03/10/2020,4015.0,0.0,D
277,1,1,1,0,2020-10-04,04/10/2020,2820.0,0.0,D
278,1,1,1,0,2020-10-05,05/10/2020,3203.0,0.0,D
279,1,1,1,0,2020-10-06,06/10/2020,4136.0,0.0,D
280,1,1,1,0,2020-10-07,07/10/2020,4256.0,0.0,D
281,1,1,1,0,2020-10-08,08/10/2020,5131.0,0.0,D
282,1,1,1,0,2020-10-09,09/10/2020,5316.0,0.0,D
283,1,1,1,0,2020-10-10,10/10/2020,4479.0,0.0,D
284,1,1,1,0,2020-10-11,11/10/2020,3775.0,0.0,D
285,1,1,1,0,2020-10-12,12/10/2020,2955.0,0.0,D
286,1,1,1,0,2020-10-13,13/10/2020,4223.0,0.0,D
287,1,1,1,0,2020-10-14,14/10/2020,5064.0,0.0,D
288,1,1,1,0,2020-10-15,15/10/2020,3205.0,0.0,D
289,1,1,1,0,2020-10-16,16/10/2020,5595.0,0.0,D
290,1,1,1,0,2020-10-17,17/10/2020,3376.0,0.0,D
291,1,1,1,0,2020-10-18,18/10/2020,5835.0,0.0,D
292,1,1,1,0,2020-10-19,19/10/2020,5363.0,0.0,D
293,1,1,1,0,2020-10-20,20/10/2020,2292.0,0.0,D
294,1,1,1,0,2020-10-21,21/10/2020,4898.0,0.0,D
295,1,1,1,0,2020-10-22,22/10/2020,2593.0,0.0,D
296,1,1,1,0,2020-10-23,23/10/2020,5843.0,0.0,D
297,1,1,1,0,2020-10-24,24/10/2020,4619.0,0.0,D
298,1,1,1,0,2020-10-25,25/10/2020,5998.0,0.0,D
299,1,1,1,0,2020-10-26,26/10/2020,2255.0,0.0,D
300,1,1,1,0,2020-10-27,27/10/2020,2881.0,0.0,D
301,1,1,1,0,2020-10-28,28/10/2020,4364.0,0.0,D
302,1,1,1,0,2020-10-29,29/10/2020,5960.0,0.0,D
303,1,1,1,0,2020-10-30,30/10/2020,2599.0,0.0,D
304,1,1,1,0,2020-10-31,31/10/2020,4179.0,0.0,D
305,1,1,1,0,2020-11-01,01/11/2020,3986.0,0.0,D
306,1,1,1,0,2020-11-02,02/11/2020,2237.0,0.0,D
307,1,1,1,0,2020-11-03,03/11/2020,5275.0,0.0,D
308,1,1,1,0,2020-11-04,04/11/2020,4583.0,0.0,D
309,1,1,1,0,2020-11-05,05/11/2020,3331.0,0.0,D
310,1,1,1,0,2020-11-06,06/11/2020,2521.0,0.0,D
311,1,1,1,0,2020-11-07,07/11/2020,5812.0,0.0,D
312,1,1,1,0,2020-11-08,08/11/2020,4899.0,0.0,D
313,1,1,1,0,2020-11-09,09/11/2020,5968.0,0.0,D
314,1,1,1,0,2020-11-10,10/11/2020,5425.0,0.0,D
315,1,1,1,0,2020-11-11,11/11/2020,3272.0,0.0,D
316,1,1,1,0,2020-11-12,12/11/2020,2456.0,0.0,D
317,1,1,1,0,2020-11-13,13/11/2020,3578.0,0.0,D
318,1,1,1,0,2020-11-14,14/11/2020,5456.0,0.0,D
319,1,1,1,0,2020-11-15,15/11/2020,5628.0,0.0,D
320,1,1,1,0,2020-11-16,16/11/2020,5265.0,0.0,D
321,1,1,1,0,2020-11-17,17/11/2020,3449.0,0.0,D
322,1,1,1,0,2020-11-18,18/11/2020,5088.0,0.0,D
323,1,1,1,0,2020-11-19,19/11/2020,3232.0,0.0,D
324,1,1,1,0,2020-11-20,20/11/2020,3230.0,0.0,D
325,1,1,1,0,2020-11-21,21/11/2020,4217.0,0.0,D
326,1,1,1,0,2020-11-22,22/11/2020,4216.0,0.0,D
327,1,1,1,0,2020-11-23,23/11/2020,5579.0,0.0,D
328,1,1,1,0,2020-11-24,24/11/2020,2828.0,0.0,D
329,1,1,1,0,2020-11-25,25/11/2020,5054.0,0.0,D
330,1,1,1,0,2020-11-26,26/11/2020,5915.0,0.0,D
331,1,1,1,0,2020-11-27,27/11/2020,4732.0,0.0,D
332,1,1,1,0,2020-11-28,28/11/2020,5639.0,0.0,D
333,1,1,1,0,2020-11-29,29/11/2020,2475.0,0.0,D
334,1,1,1,0,2020-11-30,30/11/2020,2532.0,0.0,D
335,1,1,1,0,2020-12-01,01/12/2020,2333.0,0.0,D
336,1,1,1,0,2020-12-02,02/12/2020,4070.0,0.0,D
337,1,1,1,0,2020-12-03,03/12/2020,4957.0,0.0,D
338,1,1,1,0,2020-12-04,04/12/2020,2589.0,0.0,D
339,1,1,1,0,2020-12-05,05/12/2020,5453.0,0.0,D
340,1,1,1,0,2020-12-06,06/12/2020,4948.0,0.0,D
341,1,1,1,0,2020-12-07,07/12/2020,2227.0,0.0,D
342,1,1,1,0,2020-12-08,08/12/2020,5675.0,0.0,D
343,1,1,1,0,2020-12-09,09/12/2020,4475.0,0.0,D
344,1,1,1,0,2020-12-10,10/12/2020,3256.0,0.0,D
345,1,1,1,0,2020-12-11,11/12/2020,3599.0,0.0,D
346,1,1,1,0,2020-12-12,12/12/2020,4989.0,0.0,D
347,1,1,1,0,2020-12-13,13/12/2020,3725.0,0.0,D
348,1,1,1,0,2020-12-14,14/12/2020,3876.0,0.0,D
349,1,1,1,0,2020-12-15,15/12/2020,2324.0,0.0,D
350,1,1,1,0,2020-12-16,16/12/2020,5400.0,0.0,D
351,1,1,1,0,2020-12-17,17/12/2020,2450.0,0.0,D
352,1,1,1,0,2020-12-18,18/12/2020,5078.0,0.0,D
353,1,1,1,0,2020-12-19,19/12/2020,5106.0,0.0,D
354,1,1,1,0,2020-12-20,20/12/2020,4387.0,0.0,D
355,1,1,1,0,2020-12-21,21/12/2020,5002.0,0.0,D
356,1,1,1,0,2020-12-22,22/12/2020,5769.0,0.0,D
357,1,1,1,0,2020-12-23,23/12/2020,5892.0,0.0,D
358,1,1,1,0,2020-12-24,24/12/2020,5011.0,0.0,D
359,1,1,1,0,2020-12-25,25/12/2020,2625.0,0.0,D
360,1,1,1,0,2020-12-26,26/12/2020,3510.0,0.0,D
361,1,1,1,0,2020-12-27,27/12/2020,5614.0,0.0,D
362,1,1,1,0,2020-12-28,28/12/2020,5557.0,0.0,D
363,1,1,1,0,2020-12-29,29/12/2020,5768.0,0.0,D
364,1,1,1,0,2020-12-30,30/12/2020,2357.0,0.0,D
365,1,1,1,0,2020-12-31,31/12/2020,4759.0,0.0,D
366,1,1,1,0,2021-01-01,01/01/2021,2411.0,0.0,D
367,1,1,1,0,2021-01-02,02/01/2021,4991.0,0.0,D
368,1,1,1,0,2021-01-03,03/01/2021,4848.0,0.0,D
369,1,1,1,0,2021-01-04,04/01/2021,3142.0,0.0,D
370,1,1,1,0,2021-01-05,05/01/2021,3945.0,0.0,D
371,1,1,1,0,2021-01-06,06/01/2021,4636.0,0.0,D
372,1,1,1,0,2021-01-07,07/01/2021,3986.0,0.0,D
373,1,1,1,0,2021-01-08,08/01/2021,5082.0,0.0,D
374,1,1,1,0,2021-01-09,09/01/2021,4313.0,0.0,D
375,1,1,1,0,2021-01-10,10/01/2021,2569.0,0.0,D
376,1,1,1,0,2021-01-11,11/01/2021,5603.0,0.0,D
377,1,1,1,0,2021-01-12,12/01/2021,3419.0,0.0,D
378,1,1,1,0,2021-01-13,13/01/2021,2253.0,0.0,D
379,1,1,1,0,2021-01-14,14/01/2021,5433.0,0.0,D
380,1,1,1,0,2021-01-15,15/01/2021,4464.0,0.0,D
381,1,1,1,0,2021-01-16,16/01/2021,5105.0,0.0,D
382,1,1,1,0,2021-01-17,17/01/2021,2506.0,0.0,D
383,1,1,1,0,2021-01-18,18/01/2021,4941.0,0.0,D
384,1,1,1,0,2021-01-19,19/01/2021,5106.0,0.0,D
385,1,1,1,0,2021-01-20,20/01/2021,5894.0,0.0,D
386,1,1,1,0,2021-01-21,21/01/2021,4303.0,0.0,D
387,1,1,1,0,2021-01-22,22/01/2021,4253.0,0.0,D
388,1,1,1,0,2021-01-23,23/01/2021,5737.0,0.0,D
389,1,1,1,0,2021-01-24,24/01/2021,3023.0,0.0,D
390,1,1,1,0,2021-01-25,25/01/2021,3017.0,0.0,D
391,1,1,1,0,2021-01-26,26/01/2021,5532.0,0.0,D
392,1,1,1,0,2021-01-27,27/01/2021,5638.0,0.0,D
393,1,1,1,0,2021-01-28,28/01/2021,5802.0,0.0,D
394,1,1,1,0,2021-01-29,29/01/2021,5429.0,0.0,D
395,1,1,1,0,2021-01-30,30/01/2021,4677.0,0.0,D
