d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain,Period_int_lp,Numerator_LP,Denominator_LP
1,1,1,0,2020-08-21,21/08/2020,3501.0,0.0,D,2020-08-22,3840.0,0.0
1,1,1,0,2020-08-22,22/08/2020,3341.0,0.0,D,2020-08-23,3501.0,0.0
1,1,1,0,2020-08-23,23/08/2020,5268.0,0.0,D,2020-08-24,3341.0,0.0
1,1,1,0,2020-08-24,24/08/2020,4605.0,0.0,D,2020-08-25,5268.0,0.0
1,1,1,0,2020-08-25,25/08/2020,4756.0,0.0,D,2020-08-26,4605.0,0.0
1,1,1,0,2020-08-26,26/08/2020,3640.0,0.0,D,2020-08-27,4756.0,0.0
1,1,1,0,2020-08-27,27/08/2020,4292.0,0.0,D,2020-08-28,3640.0,0.0
1,1,1,0,2020-08-28,28/08/2020,5719.0,0.0,D,2020-08-29,4292.0,0.0
1,1,1,0,2020-08-29,29/08/2020,5943.0,0.0,D,2020-08-30,5719.0,0.0
1,1,1,0,2020-08-30,30/08/2020,5023.0,0.0,D,2020-08-31,5943.0,0.0
1,1,1,0,2020-08-31,31/08/2020,5475.0,0.0,D,2020-09-01,5023.0,0.0
1,1,1,0,2020-09-01,01/09/2020,2758.0,0.0,D,2020-09-02,5475.0,0.0
1,1,1,0,2020-09-02,02/09/2020,5267.0,0.0,D,2020-09-03,2758.0,0.0
1,1,1,0,2020-09-03,03/09/2020,3292.0,0.0,D,2020-09-04,5267.0,0.0
1,1,1,0,2020-09-04,04/09/2020,4359.0,0.0,D,2020-09-05,3292.0,0.0
1,1,1,0,2020-09-05,05/09/2020,2867.0,0.0,D,2020-09-06,4359.0,0.0
1,1,1,0,2020-09-06,06/09/2020,2407.0,0.0,D,2020-09-07,2867.0,0.0
1,1,1,0,2020-09-07,07/09/2020,4704.0,0.0,D,2020-09-08,2407.0,0.0
1,1,1,0,2020-09-08,08/09/2020,3746.0,0.0,D,2020-09-09,4704.0,0.0
1,1,1,0,2020-09-09,09/09/2020,4027.0,0.0,D,2020-09-10,3746.0,0.0
1,1,1,0,2020-09-10,10/09/2020,4180.0,0.0,D,2020-09-11,4027.0,0.0
1,1,1,0,2020-09-11,11/09/2020,4201.0,0.0,D,2020-09-12,4180.0,0.0
1,1,1,0,2020-09-12,12/09/2020,5964.0,0.0,D,2020-09-13,4201.0,0.0
1,1,1,0,2020-09-13,13/09/2020,2958.0,0.0,D,2020-09-14,5964.0,0.0
1,1,1,0,2020-09-14,14/09/2020,3337.0,0.0,D,2020-09-15,2958.0,0.0
1,1,1,0,2020-09-15,15/09/2020,5541.0,0.0,D,2020-09-16,3337.0,0.0
1,1,1,0,2020-09-16,16/09/2020,5014.0,0.0,D,2020-09-17,5541.0,0.0
1,1,1,0,2020-09-17,17/09/2020,5315.0,0.0,D,2020-09-18,5014.0,0.0
1,1,1,0,2020-09-18,18/09/2020,5516.0,0.0,D,2020-09-19,5315.0,0.0
1,1,1,0,2020-09-19,19/09/2020,4012.0,0.0,D,2020-09-20,5516.0,0.0
1,1,1,0,2020-09-20,20/09/2020,2317.0,0.0,D,2020-09-21,4012.0,0.0
1,1,1,0,2020-09-21,21/09/2020,4495.0,0.0,D,2020-09-22,2317.0,0.0
1,1,1,0,2020-09-22,22/09/2020,5742.0,0.0,D,2020-09-23,4495.0,0.0
1,1,1,0,2020-09-23,23/09/2020,5846.0,0.0,D,2020-09-24,5742.0,0.0
1,1,1,0,2020-09-24,24/09/2020,5023.0,0.0,D,2020-09-25,5846.0,0.0
1,1,1,0,2020-09-25,25/09/2020,2765.0,0.0,D,2020-09-26,5023.0,0.0
1,1,1,0,2020-09-26,26/09/2020,3598.0,0.0,D,2020-09-27,2765.0,0.0
1,1,1,0,2020-09-27,27/09/2020,5638.0,0.0,D,2020-09-28,3598.0,0.0
1,1,1,0,2020-09-28,28/09/2020,5679.0,0.0,D,2020-09-29,5638.0,0.0
1,1,1,0,2020-09-29,29/09/2020,3585.0,0.0,D,2020-09-30,5679.0,0.0
1,1,1,0,2020-09-30,30/09/2020,3196.0,0.0,D,2020-10-01,3585.0,0.0
1,1,1,0,2020-10-01,01/10/2020,3633.0,0.0,D,2020-10-02,3196.0,0.0
1,1,1,0,2020-10-02,02/10/2020,2846.0,0.0,D,2020-10-03,3633.0,0.0
1,1,1,0,2020-10-03,03/10/2020,4015.0,0.0,D,2020-10-04,2846.0,0.0
1,1,1,0,2020-10-04,04/10/2020,2820.0,0.0,D,2020-10-05,4015.0,0.0
1,1,1,0,2020-10-05,05/10/2020,3203.0,0.0,D,2020-10-06,2820.0,0.0
1,1,1,0,2020-10-06,06/10/2020,4136.0,0.0,D,2020-10-07,3203.0,0.0
1,1,1,0,2020-10-07,07/10/2020,4256.0,0.0,D,2020-10-08,4136.0,0.0
1,1,1,0,2020-10-08,08/10/2020,5131.0,0.0,D,2020-10-09,4256.0,0.0
