,d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain
28,1,1,1,3,2019-05-31,2019 May,15963723,19126000,MonthName
29,1,1,1,3,2019-06-30,2019 June,16639776,17734262,MonthName
30,1,1,1,3,2019-07-31,2019 July,16787414,17071461,MonthName
31,1,1,1,3,2019-08-31,2019 August,16276660,16965182,MonthName
32,1,1,1,3,2019-09-30,2019 September,17683160,16825032,MonthName
33,1,1,1,3,2019-10-31,2019 October,16549252,17225154,MonthName
34,1,1,1,3,2019-11-30,2019 November,17809537,16816299,MonthName
35,1,1,1,3,2019-12-31,2019 December,19214228,17014249,MonthName
36,1,1,1,4,2019-01-31,2019 January,17797943,16961045,MonthName
37,1,1,1,4,2019-02-28,2019 February,18451726,17769589,MonthName
38,1,1,1,4,2019-03-31,2019 March,16455460,18702983,MonthName
39,1,1,1,4,2019-04-30,2019 April,17333438,18937701,MonthName
40,1,1,1,4,2019-05-31,2019 May,17291129,18382340,MonthName
41,1,1,1,4,2019-06-30,2019 June,17570723,17731199,MonthName
42,1,1,1,4,2019-07-31,2019 July,18164637,17305644,MonthName
43,1,1,1,4,2019-08-31,2019 August,16358209,17266063,MonthName
44,1,1,1,4,2019-09-30,2019 September,16823413,17090457,MonthName
45,1,1,1,4,2019-10-31,2019 October,15907412,18231585,MonthName
46,1,1,1,4,2019-11-30,2019 November,16904137,17596606,MonthName
47,1,1,1,4,2019-12-31,2019 December,18034425,16409300,MonthName
48,2,1,1,1,2019-01-31,2019 January,50248144,53223063,MonthName
49,2,1,1,1,2019-02-28,2019 February,51902744,50875148,MonthName
50,2,1,1,1,2019-03-31,2019 March,53321128,53582515,MonthName
51,2,1,1,1,2019-04-30,2019 April,52290623,50149812,MonthName
52,2,1,1,1,2019-05-31,2019 May,53371576,50107092,MonthName
53,2,1,1,1,2019-06-30,2019 June,52963736,52283417,MonthName
54,2,1,1,1,2019-07-31,2019 July,50712075,52689422,MonthName
55,2,1,1,1,2019-08-31,2019 August,52109705,50989657,MonthName
56,2,1,1,1,2019-09-30,2019 September,52895434,51305654,MonthName
57,2,1,1,1,2019-10-31,2019 October,53632759,49808661,MonthName
58,2,1,1,1,2019-11-30,2019 November,49829441,50604865,MonthName
59,2,1,1,1,2019-12-31,2019 December,51133722,49528736,MonthName
60,2,1,1,2,2019-01-31,2019 January,16341425,16758901,MonthName
61,2,1,1,2,2019-02-28,2019 February,18309368,17097468,MonthName
62,2,1,1,2,2019-03-31,2019 March,16924110,16694029,MonthName
63,2,1,1,2,2019-04-30,2019 April,17732739,17001813,MonthName
64,2,1,1,2,2019-05-31,2019 May,17619495,18023344,MonthName
65,2,1,1,2,2019-06-30,2019 June,17852765,17991734,MonthName
66,2,1,1,2,2019-07-31,2019 July,16733198,17514004,MonthName
67,2,1,1,2,2019-08-31,2019 August,16491086,16830003,MonthName
68,2,1,1,2,2019-09-30,2019 September,17883735,15872648,MonthName
69,2,1,1,2,2019-10-31,2019 October,16834299,17561513,MonthName
70,2,1,1,2,2019-11-30,2019 November,17196467,18244546,MonthName
71,2,1,1,2,2019-12-31,2019 December,18099216,18018794,MonthName
72,2,1,1,3,2019-01-31,2019 January,16943069,19198641,MonthName
73,2,1,1,3,2019-02-28,2019 February,17718019,16922366,MonthName
74,2,1,1,3,2019-03-31,2019 March,17772814,18302747,MonthName
75,2,1,1,3,2019-04-30,2019 April,16149693,17597750,MonthName
76,2,1,1,3,2019-05-31,2019 May,18074818,16559797,MonthName
77,2,1,1,3,2019-06-30,2019 June,17713031,17315407,MonthName
78,2,1,1,3,2019-07-31,2019 July,16430790,17933417,MonthName
79,2,1,1,3,2019-08-31,2019 August,17761633,17770717,MonthName
80,2,1,1,3,2019-09-30,2019 September,19127348,16657479,MonthName
81,2,1,1,3,2019-10-31,2019 October,17496624,17073722,MonthName
82,2,1,1,3,2019-11-30,2019 November,18301113,17382336,MonthName
83,2,1,1,3,2019-12-31,2019 December,17972002,17940699,MonthName
84,3,1,1,1,2019-01-31,2019 January,54264571,53804026,MonthName
85,3,1,1,1,2019-02-28,2019 February,53571405,49702209,MonthName
86,3,1,1,1,2019-03-31,2019 March,52991213,52437097,MonthName
87,3,1,1,1,2019-04-30,2019 April,53946414,53955404,MonthName
88,3,1,1,1,2019-05-31,2019 May,52754268,51414775,MonthName
89,3,1,1,1,2019-06-30,2019 June,51132111,52003666,MonthName
90,3,1,1,1,2019-07-31,2019 July,52962906,51585437,MonthName
91,3,1,1,1,2019-08-31,2019 August,53611232,51156769,MonthName
92,3,1,1,1,2019-09-30,2019 September,51680887,52779839,MonthName
93,3,1,1,1,2019-10-31,2019 October,52506358,51924966,MonthName
94,3,1,1,1,2019-11-30,2019 November,53937684,51352931,MonthName
95,3,1,1,1,2019-12-31,2019 December,52410800,53264891,MonthName
96,3,1,1,2,2019-01-31,2019 January,17570250,17795003,MonthName
97,3,1,1,2,2019-02-28,2019 February,18714984,18190906,MonthName
98,3,1,1,2,2019-03-31,2019 March,17423501,18052871,MonthName
99,3,1,1,2,2019-04-30,2019 April,18146256,15958335,MonthName
100,3,1,1,2,2019-05-31,2019 May,17992828,17061319,MonthName
101,3,1,1,2,2019-06-30,2019 June,16838746,17678143,MonthName
102,3,1,1,2,2019-07-31,2019 July,16794208,16910501,MonthName
103,3,1,1,2,2019-08-31,2019 August,15933931,18129498,MonthName
104,3,1,1,2,2019-09-30,2019 September,17173101,18238424,MonthName
105,3,1,1,2,2019-10-31,2019 October,17178361,17287310,MonthName
106,3,1,1,2,2019-11-30,2019 November,16441727,16833115,MonthName
107,3,1,1,2,2019-12-31,2019 December,15999784,15957810,MonthName
108,3,1,1,3,2019-01-31,2019 January,18024855,16786261,MonthName
109,3,1,1,3,2019-02-28,2019 February,18505338,17693723,MonthName
110,3,1,1,3,2019-03-31,2019 March,17188059,18027682,MonthName
111,3,1,1,3,2019-04-30,2019 April,16679334,17109206,MonthName
112,3,1,1,3,2019-05-31,2019 May,17184783,15994829,MonthName
113,3,1,1,3,2019-06-30,2019 June,17737472,17431981,MonthName
114,3,1,1,3,2019-07-31,2019 July,17849522,17425587,MonthName
115,3,1,1,3,2019-08-31,2019 August,18297902,18140958,MonthName
116,3,1,1,3,2019-09-30,2019 September,15677105,17217756,MonthName
117,3,1,1,3,2019-10-31,2019 October,18528981,18529587,MonthName
118,3,1,1,3,2019-11-30,2019 November,17896870,17686809,MonthName
119,3,1,1,3,2019-12-31,2019 December,17858282,17878943,MonthName
120,4,1,1,1,2019-01-31,2019 January,51420335,51153075,MonthName
121,4,1,1,1,2019-02-28,2019 February,52422924,53985535,MonthName
122,4,1,1,1,2019-03-31,2019 March,52022910,51136195,MonthName
123,4,1,1,1,2019-04-30,2019 April,52158958,53996665,MonthName
124,4,1,1,1,2019-05-31,2019 May,53283609,52620703,MonthName
125,4,1,1,1,2019-06-30,2019 June,54439427,52752997,MonthName
126,4,1,1,1,2019-07-31,2019 July,51769807,50559134,MonthName
127,4,1,1,1,2019-08-31,2019 August,53329023,52795135,MonthName
128,4,1,1,1,2019-09-30,2019 September,52493988,51868663,MonthName
129,4,1,1,1,2019-10-31,2019 October,53528859,50500267,MonthName
130,4,1,1,1,2019-11-30,2019 November,53772087,49836617,MonthName
131,4,1,1,1,2019-12-31,2019 December,52379217,51998339,MonthName
132,4,1,1,2,2019-01-31,2019 January,17232463,16801225,MonthName
133,4,1,1,2,2019-02-28,2019 February,17712509,16711353,MonthName
134,4,1,1,2,2019-03-31,2019 March,17114580,18126742,MonthName
135,4,1,1,2,2019-04-30,2019 April,17929103,17407058,MonthName
136,4,1,1,2,2019-05-31,2019 May,17098198,18222064,MonthName
137,4,1,1,2,2019-06-30,2019 June,16859045,17382403,MonthName
138,4,1,1,2,2019-07-31,2019 July,17512600,16168157,MonthName
139,4,1,1,2,2019-08-31,2019 August,17720117,15990331,MonthName
140,4,1,1,2,2019-09-30,2019 September,16656972,17076516,MonthName
141,4,1,1,2,2019-10-31,2019 October,17646521,16101206,MonthName
142,4,1,1,2,2019-11-30,2019 November,17158939,17215072,MonthName
143,4,1,1,2,2019-12-31,2019 December,17571953,17386909,MonthName
144,4,1,1,3,2019-01-31,2019 January,17794106,18516558,MonthName
145,4,1,1,3,2019-02-28,2019 February,16742096,17308250,MonthName
146,4,1,1,3,2019-03-31,2019 March,17513588,16792642,MonthName
147,4,1,1,3,2019-04-30,2019 April,17868237,18253373,MonthName
148,4,1,1,3,2019-05-31,2019 May,16085091,17833869,MonthName
149,4,1,1,3,2019-06-30,2019 June,17818315,18646574,MonthName
150,4,1,1,3,2019-07-31,2019 July,18772189,16452419,MonthName
151,4,1,1,3,2019-08-31,2019 August,18290845,16690753,MonthName
152,4,1,1,3,2019-09-30,2019 September,17740738,16522506,MonthName
153,4,1,1,3,2019-10-31,2019 October,18200143,17573404,MonthName
154,4,1,1,3,2019-11-30,2019 November,17425064,16885983,MonthName
155,4,1,1,3,2019-12-31,2019 December,17025114,17706282,MonthName
156,5,1,1,1,2019-01-31,2019 January,51814923,51341388,MonthName
157,5,1,1,1,2019-02-28,2019 February,51633041,53394441,MonthName
158,5,1,1,1,2019-03-31,2019 March,52010469,50724797,MonthName
159,5,1,1,1,2019-04-30,2019 April,53456087,52117000,MonthName
160,5,1,1,1,2019-05-31,2019 May,52460091,53148009,MonthName
161,5,1,1,1,2019-06-30,2019 June,52782342,52389073,MonthName
162,5,1,1,1,2019-07-31,2019 July,53526791,53180454,MonthName
163,5,1,1,1,2019-08-31,2019 August,50446124,50201093,MonthName
164,5,1,1,1,2019-09-30,2019 September,53309646,51540647,MonthName
165,5,1,1,1,2019-10-31,2019 October,51995278,52553311,MonthName
166,5,1,1,1,2019-11-30,2019 November,51968659,51822854,MonthName
167,5,1,1,1,2019-12-31,2019 December,50797838,52162606,MonthName
168,5,1,1,2,2019-01-31,2019 January,16311982,17725188,MonthName
169,5,1,1,2,2019-02-28,2019 February,17492524,17078470,MonthName
170,5,1,1,2,2019-03-31,2019 March,18477809,17177305,MonthName
171,5,1,1,2,2019-04-30,2019 April,18095948,15852760,MonthName
172,5,1,1,2,2019-05-31,2019 May,17980915,17654370,MonthName
173,5,1,1,2,2019-06-30,2019 June,18111166,18306693,MonthName
174,5,1,1,2,2019-07-31,2019 July,16165418,17443755,MonthName
175,5,1,1,2,2019-08-31,2019 August,16197814,17295388,MonthName
176,5,1,1,2,2019-09-30,2019 September,17155053,17344173,MonthName
177,5,1,1,2,2019-10-31,2019 October,17081134,16261151,MonthName
178,5,1,1,2,2019-11-30,2019 November,18599548,17046587,MonthName
179,5,1,1,2,2019-12-31,2019 December,17200506,18482683,MonthName
180,5,1,1,3,2019-01-31,2019 January,16838727,16097566,MonthName
181,5,1,1,3,2019-02-28,2019 February,16589897,17200479,MonthName
182,5,1,1,3,2019-03-31,2019 March,16785491,17349178,MonthName
183,5,1,1,3,2019-04-30,2019 April,16712978,17532597,MonthName
184,5,1,1,3,2019-05-31,2019 May,18205139,16904716,MonthName
185,5,1,1,3,2019-06-30,2019 June,17284089,17059304,MonthName
186,5,1,1,3,2019-07-31,2019 July,17034579,16545652,MonthName
187,5,1,1,3,2019-08-31,2019 August,17310348,16432744,MonthName
188,5,1,1,3,2019-09-30,2019 September,18347448,17707627,MonthName
189,5,1,1,3,2019-10-31,2019 October,18192915,17157088,MonthName
190,5,1,1,3,2019-11-30,2019 November,16031540,18228028,MonthName
191,5,1,1,3,2019-12-31,2019 December,16891706,16059867,MonthName
192,6,1,1,1,2019-01-31,2019 January,52056886,52074899,MonthName
193,6,1,1,1,2019-02-28,2019 February,52433357,54350650,MonthName
194,6,1,1,1,2019-03-31,2019 March,52511510,52446955,MonthName
195,6,1,1,1,2019-04-30,2019 April,52829798,54140029,MonthName
196,6,1,1,1,2019-05-31,2019 May,52410853,52445117,MonthName
197,6,1,1,1,2019-06-30,2019 June,52345709,51155016,MonthName
198,6,1,1,1,2019-07-31,2019 July,53454199,51434488,MonthName
199,6,1,1,1,2019-08-31,2019 August,50473420,50979396,MonthName
200,6,1,1,1,2019-09-30,2019 September,51862206,52055809,MonthName
201,6,1,1,1,2019-10-31,2019 October,52455306,52305125,MonthName
202,6,1,1,1,2019-11-30,2019 November,50533374,52818429,MonthName
203,6,1,1,1,2019-12-31,2019 December,54273970,54134882,MonthName
204,6,1,1,2,2019-01-31,2019 January,16522591,17755278,MonthName
205,6,1,1,2,2019-02-28,2019 February,17281480,16176546,MonthName
206,6,1,1,2,2019-03-31,2019 March,16691958,17797757,MonthName
207,6,1,1,2,2019-04-30,2019 April,18086717,16934461,MonthName
208,6,1,1,2,2019-05-31,2019 May,18762853,18193247,MonthName
209,6,1,1,2,2019-06-30,2019 June,17716192,16784523,MonthName
210,6,1,1,2,2019-07-31,2019 July,16362003,18025918,MonthName
211,6,1,1,2,2019-08-31,2019 August,18579270,18182624,MonthName
212,6,1,1,2,2019-09-30,2019 September,19323479,16912826,MonthName
213,6,1,1,2,2019-10-31,2019 October,19081023,17695653,MonthName
214,6,1,1,2,2019-11-30,2019 November,17779886,18410141,MonthName
215,6,1,1,2,2019-12-31,2019 December,18181427,17886556,MonthName
216,6,1,1,3,2019-01-31,2019 January,16477158,17529312,MonthName
217,6,1,1,3,2019-02-28,2019 February,18033194,17221651,MonthName
218,6,1,1,3,2019-03-31,2019 March,18523298,16960299,MonthName
219,6,1,1,3,2019-04-30,2019 April,16194031,17984898,MonthName
220,6,1,1,3,2019-05-31,2019 May,18032543,17383487,MonthName
221,6,1,1,3,2019-06-30,2019 June,17679727,18133888,MonthName
222,6,1,1,3,2019-07-31,2019 July,17258904,17825712,MonthName
223,6,1,1,3,2019-08-31,2019 August,18182832,17617617,MonthName
224,6,1,1,3,2019-09-30,2019 September,17047014,17068909,MonthName
225,6,1,1,3,2019-10-31,2019 October,17258407,17111325,MonthName
226,6,1,1,3,2019-11-30,2019 November,16768579,16837370,MonthName
227,6,1,1,3,2019-12-31,2019 December,16424490,16758076,MonthName
